year_x,municip_name,species,municip_code,month,year_offset,waspbust_id,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,index,MMM,station_name,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind,population
2018,Zalla,Vespa Velutina,48096.0,4,2017,3,0.0,19.0,2.0,89.0,0.0,0.0,0.0,0.0,C0C1,1358,ABR,Aranguren,0.0,74.4,0.892,0.555,0.228820492,8.0,7.0,48.6,1.2,14.7,12.55383099,13.3,30.3,20.5,6.8,10.73411017,74.53400331,40.08210941,8379
2018,Zalla,Vespa Velutina,48096.0,5,2017,6,0.0,19.0,2.0,89.0,0.0,0.0,0.0,0.0,C0C1,1767,MAY,Aranguren,0.0,73.8,0.805,0.488,0.224118215,16.0,8.0,84.4,4.2,24.2,12.49995489,18.6,37.8,25.9,12.5,10.89094534,73.4847066,40.11543562,8379
2018,Zalla,Vespa Velutina,48096.0,6,2017,6,0.0,19.0,2.0,89.0,0.0,0.0,0.0,0.0,C0C1,2176,JUN,Aranguren,0.0,78.7,0.628,0.462,0.226446457,14.0,10.0,74.1,5.9,23.0,12.5655576,19.8,37.7,25.6,15.3,11.31351473,74.89662175,40.24330669,8379
2018,Zalla,Vespa Velutina,48096.0,7,2017,13,0.0,19.0,2.0,89.0,0.0,0.0,0.0,0.0,C0C1,2585,JUL,Aranguren,0.0,77.8,0.5539999999999999,0.414,0.212840736,7.0,3.0,21.2,2.4,8.9,12.52891564,20.1,37.7,25.8,15.6,10.99413951,71.37769882,40.19803692,8379
2018,Zalla,Vespa Velutina,48096.0,8,2017,9,0.0,19.0,2.0,89.0,0.0,0.0,0.0,0.0,C0C1,2994,AGO,Aranguren,0.0,78.0,0.54,0.36200000000000004,0.215633801,11.0,9.0,47.5,8.9,22.8,12.530305300000002,19.9,38.5,26.4,15.2,11.09294364,73.89378138,40.18443116,8379
2018,Zalla,Vespa Velutina,48096.0,9,2017,7,0.0,19.0,2.0,89.0,0.0,0.0,0.0,0.0,C0C1,3403,SET,Aranguren,0.0,81.7,0.514,0.395,0.203965848,18.0,13.0,67.3,2.3,18.4,12.53635548,16.9,32.0,22.9,12.4,11.36174106,75.17201269,40.16606954,8379
2018,Zalla,Vespa Velutina,48096.0,10,2017,10,0.0,19.0,2.0,89.0,0.0,0.0,0.0,0.0,C0C1,3812,OCT,Aranguren,0.0,81.4,0.55,0.405,0.205817005,12.0,4.0,17.7,1.1,10.5,12.54464536,15.8,30.7,23.7,10.6,11.6326934,74.68479722,40.1348999,8379
2018,Zalla,Vespa Velutina,48096.0,11,2017,20,0.0,19.0,2.0,89.0,0.0,0.0,0.0,0.0,C0C1,4221,NOV,Aranguren,3.0,84.2,1.179,0.578,0.23301999899999998,16.0,15.0,159.8,2.3,23.3,12.53020167,9.6,23.5,15.9,5.3,11.19387303,74.16042665,40.17706247,8379
2018,Zalla,Vespa Velutina,48096.0,12,2017,4,0.0,19.0,2.0,89.0,0.0,0.0,0.0,0.0,C0C1,4630,DIC,Aranguren,1.0,86.9,2.096,1.222,0.172947303,24.0,21.0,249.1,2.3,32.1,12.48768655,7.9,20.4,12.7,4.4,10.7950187,75.91263807,40.03847806,8379
2018,Zamudio,Vespa Velutina,48905.0,2,2017,1,0.0,41.0,0.0,66.0,2.0,0.0,0.0,0.0,C003,549,FEB,Derio,0.0,71.4,1.087914368,0.34358162200000003,0.19674237100000003,14.0,8.0,99.7,3.4,26.9,7.7,10.7,20.8,16.3,5.6,8.0,99.7,42.0,3236
2018,Zamudio,Vespa Velutina,48905.0,4,2017,5,0.0,41.0,0.0,66.0,2.0,0.0,0.0,0.0,C003,1367,ABR,Derio,0.0,71.7,0.900704581,0.318764738,0.185655557,9.0,8.0,75.5,3.0,16.1,17.5,12.2,27.8,18.4,6.0,6.2,68.0,31.9,3236
2018,Zamudio,Vespa Velutina,48905.0,5,2017,2,0.0,41.0,0.0,66.0,2.0,0.0,0.0,0.0,C003,1776,MAY,Derio,0.0,70.5,0.84305357,0.328087198,0.200063904,14.0,10.0,68.8,3.2,21.2,19.8,17.0,35.3,23.7,11.5,6.0,70.9,30.6,3236
2018,Zamudio,Vespa Velutina,48905.0,6,2017,4,0.0,41.0,0.0,66.0,2.0,0.0,0.0,0.0,C003,2185,JUN,Derio,0.0,77.6,0.8820745520000001,0.363701737,0.18828619,17.0,11.0,73.2,5.6,17.5,15.8,19.2,36.8,24.6,15.1,6.0,62.6,30.3,3236
2018,Zamudio,Vespa Velutina,48905.0,7,2017,8,0.0,41.0,0.0,66.0,2.0,0.0,0.0,0.0,C003,2594,JUL,Derio,0.0,78.2,0.844501755,0.34483121299999997,0.18872230199999998,12.0,8.0,73.9,5.1,33.3,17.4,20.0,38.2,25.3,15.6,5.6,63.0,29.3,3236
2018,Zamudio,Vespa Velutina,48905.0,8,2017,6,0.0,41.0,0.0,66.0,2.0,0.0,0.0,0.0,C003,3003,AGO,Derio,0.0,77.4,0.854968017,0.36649618,0.18641403199999998,14.0,10.0,70.1,3.4,17.7,16.2,20.4,37.3,26.4,15.7,5.1,42.5,28.2,3236
2018,Zamudio,Vespa Velutina,48905.0,9,2017,3,0.0,41.0,0.0,66.0,2.0,0.0,0.0,0.0,C003,3412,SET,Derio,0.0,80.9,0.9204760809999999,0.31353992399999997,0.186339762,19.0,14.0,151.2,4.5,36.5,13.0,17.4,31.7,22.9,12.8,4.9,49.0,27.9,3236
2018,Zamudio,Vespa Velutina,48905.0,10,2017,4,0.0,41.0,0.0,66.0,2.0,0.0,0.0,0.0,C003,3821,OCT,Derio,0.0,79.8,0.840366444,0.341634404,0.18501605899999998,10.0,5.0,28.0,1.1,7.9,9.8,16.6,30.6,22.9,11.6,4.8,59.0,25.5,3236
2018,Zamudio,Vespa Velutina,48905.0,11,2017,4,0.0,41.0,0.0,66.0,2.0,0.0,0.0,0.0,C003,4230,NOV,Derio,0.0,82.8,1.108259258,0.343464234,0.181911925,16.0,16.0,197.5,2.3,43.9,5.6,10.3,23.4,15.8,6.1,5.1,52.6,29.3,3236
2018,Zamudio,Vespa Velutina,48905.0,12,2017,1,0.0,41.0,0.0,66.0,2.0,0.0,0.0,0.0,C003,4639,DIC,Derio,1.0,91.6,1.135298612,0.30313588,0.197179888,24.0,21.0,286.7,2.6,35.7,3.7,8.9,20.5,13.2,5.2,6.0,76.3,35.0,3236
2018,Zaratamo,Vespa Velutina,48097.0,1,2017,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,166,ENE,Venta Alta,12.0,80.4,0.963555795,0.335712379,0.192576208,10.0,8.0,259.2,3.5,93.6,5.6,6.2,17.8,10.9,2.2,9.4,67.0,38.4,1615
2018,Zaratamo,Vespa Velutina,48097.0,2,2017,2,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,575,FEB,Venta Alta,0.0,74.0,1.018295841,0.331250995,0.186848528,13.0,9.0,79.6,1.6,15.2,8.1,10.6,19.8,15.5,6.4,12.4,104.8,48.5,1615
2018,Zaratamo,Vespa Velutina,48097.0,6,2017,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,2211,JUN,Venta Alta,0.0,83.6,0.9325785209999999,0.37574032399999996,0.195619978,20.0,14.0,78.7,5.1,14.1,15.7,18.9,36.6,23.9,15.0,8.8,69.5,36.0,1615
2018,Zaratamo,Vespa Velutina,48097.0,7,2017,6,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,2620,JUL,Venta Alta,0.0,87.5,0.87937168,0.350565178,0.19073352600000001,15.0,7.0,62.8,6.8,23.3,17.9,19.5,36.2,24.6,15.5,7.7,47.5,32.9,1615
2018,Zaratamo,Vespa Velutina,48097.0,8,2017,10,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,3029,AGO,Venta Alta,0.0,87.3,0.8777670390000001,0.352485702,0.18520498800000001,16.0,12.0,68.0,3.6,17.5,17.0,19.6,36.1,25.4,15.4,8.3,52.6,34.9,1615
2018,Zaratamo,Vespa Velutina,48097.0,9,2017,5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,3438,SET,Venta Alta,0.0,82.2,0.90875727,0.331566428,0.19746228899999999,18.0,12.0,99.5,2.6,18.7,13.2,16.5,30.2,21.8,12.2,7.4,58.0,34.0,1615
2018,Zaratamo,Vespa Velutina,48097.0,10,2017,4,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,3847,OCT,Venta Alta,0.0,81.5,0.817665683,0.33857920700000005,0.197759727,12.0,7.0,31.3,1.0,10.5,10.0,16.0,29.1,21.8,11.3,7.8,54.4,31.3,1615
2018,Zaratamo,Vespa Velutina,48097.0,11,2017,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,4256,NOV,Venta Alta,0.0,81.3,1.0088348409999999,0.326115329,0.19605873,15.0,15.0,232.1,2.9,52.2,5.8,10.2,21.6,15.1,6.5,8.3,71.6,38.3,1615
2018,Zaratamo,Vespa Velutina,48097.0,12,2017,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,4665,DIC,Venta Alta,1.0,85.4,1.064689726,0.300858837,0.193065807,24.0,19.0,251.0,3.5,39.1,3.9,8.1,19.4,12.1,4.7,10.7,129.2,48.3,1615
2018,Zeanuri,Vespa Velutina,48024.0,5,2017,4,15.0,64.0,5.0,2.0,3.0,0.0,0.0,0.0,C044,1745,MAY,Gorbea,0.0,78.4,0.825931992,0.339740256,0.187739501,12.0,7.0,78.2,3.8,30.1,12.54932187,14.3,31.0,20.8,8.6,11.15657549,74.36871536,40.21435883,1242
2018,Zeanuri,Vespa Velutina,48024.0,6,2017,2,15.0,64.0,5.0,2.0,3.0,0.0,0.0,0.0,C044,2154,JUN,Gorbea,0.0,87.3,0.823359974,0.322818355,0.19455966100000002,15.0,10.0,73.4,4.4,15.9,12.57045994,16.9,33.6,23.1,12.5,12.05705162,76.44981431,40.26196493,1242
2018,Zeanuri,Vespa Velutina,48024.0,7,2017,4,15.0,64.0,5.0,2.0,3.0,0.0,0.0,0.0,C044,2563,JUL,Gorbea,0.0,85.6,0.7639372170000001,0.327422788,0.207459654,5.0,4.0,22.1,7.4,11.4,12.58220277,16.4,32.7,21.8,12.1,12.23837504,74.98936374,40.20782021,1242
2018,Zeanuri,Vespa Velutina,48024.0,8,2017,2,15.0,64.0,5.0,2.0,3.0,0.0,0.0,0.0,C044,2972,AGO,Gorbea,0.0,84.0,0.805983289,0.334465773,0.195079127,11.0,5.0,25.5,1.4,10.0,12.56881428,16.6,33.1,22.7,11.7,11.85089926,74.96522708,40.16573904,1242
2018,Zeanuri,Vespa Velutina,48024.0,9,2017,3,15.0,64.0,5.0,2.0,3.0,0.0,0.0,0.0,C044,3381,SET,Gorbea,0.0,87.9,0.8727855959999999,0.328940354,0.187407889,14.0,8.0,40.1,1.4,11.3,12.60808804,13.1,26.5,18.7,8.5,12.05660068,74.8093922,40.16772412,1242
2018,Zeanuri,Vespa Velutina,48024.0,10,2017,3,15.0,64.0,5.0,2.0,3.0,0.0,0.0,0.0,C044,3790,OCT,Gorbea,0.0,86.9,0.777684725,0.323855285,0.194533342,8.0,4.0,32.0,0.7,11.9,12.64308381,12.1,26.2,19.0,7.2,11.80186782,76.7205283,40.09601974,1242
2018,Zeanuri,Vespa Velutina,48024.0,11,2017,4,15.0,64.0,5.0,2.0,3.0,0.0,0.0,0.0,C044,4199,NOV,Gorbea,8.0,88.7,0.9246563809999999,0.393023296,0.218259798,16.0,14.0,204.8,3.4,48.0,12.53672982,6.1,17.2,11.2,2.4,11.29768499,76.58647375,40.15895189,1242
2018,Zeanuri,Vespa Velutina,48024.0,12,2017,2,15.0,64.0,5.0,2.0,3.0,0.0,0.0,0.0,C044,4608,DIC,Gorbea,13.0,93.6,0.9327300999999999,0.42167871100000004,0.188965164,23.0,20.0,228.0,1.7,39.9,12.45483442,3.9,14.5,7.7,1.0,11.08136494,79.03197038,40.13893156,1242
2018,Zeberio,Vespa Velutina,48025.0,1,2017,1,0.0,70.0,5.0,5.0,1.0,0.0,0.0,0.0,C066,163,ENE,Untzueta,11.0,85.45440946,0.822167028,0.30653584300000003,0.193916918,16.96508959,11.69383704,104.45811280000001,3.1675345060000004,24.9814033,12.17809891,3.9,12.3,6.8,1.5,21.0,105.5,49.5,1059
2018,Zeberio,Vespa Velutina,48025.0,4,2017,1,0.0,70.0,5.0,5.0,1.0,0.0,0.0,0.0,C066,1390,ABR,Untzueta,0.0,74.59790014,0.973591285,0.323221948,0.188002825,14.61110427,11.1459688,107.11817520000001,3.018365918,25.92877676,12.4375626,9.7,24.9,14.8,5.7,16.0,106.6,43.3,1059
2018,Zeberio,Vespa Velutina,48025.0,5,2017,1,0.0,70.0,5.0,5.0,1.0,0.0,0.0,0.0,C066,1799,MAY,Untzueta,0.0,77.99108945,0.957458085,0.353828201,0.195263407,15.49310738,10.79964639,100.9545217,3.15971467,24.88648142,12.466412199999999,14.5,31.8,19.6,10.0,16.3,77.0,46.3,1059
2018,Zeberio,Vespa Velutina,48025.0,6,2017,4,0.0,70.0,5.0,5.0,1.0,0.0,0.0,0.0,C066,2208,JUN,Untzueta,0.0,81.26825272,0.9352774070000001,0.34969638700000005,0.188200612,15.61808322,10.87929811,106.7102337,3.364543699,27.117048200000003,12.52776166,16.2,33.9,21.0,12.7,15.5,85.0,43.7,1059
2018,Zeberio,Vespa Velutina,48025.0,7,2017,4,0.0,70.0,5.0,5.0,1.0,0.0,0.0,0.0,C066,2617,JUL,Untzueta,0.0,84.9,0.8563928609999999,0.338108632,0.195059015,16.58078256,11.63444127,109.708099,3.839167339,25.95080864,12.60522515,16.7,32.5,21.3,13.2,13.6,101.5,42.3,1059
2018,Zeberio,Vespa Velutina,48025.0,8,2017,13,0.0,70.0,5.0,5.0,1.0,0.0,0.0,0.0,C066,3026,AGO,Untzueta,0.0,84.9,0.855663975,0.32259651100000003,0.187177573,15.71094365,11.00216725,109.0443251,3.6505482760000003,26.307874199999997,12.54336719,16.9,31.8,22.1,13.3,14.7,69.1,41.0,1059
2018,Zeberio,Vespa Velutina,48025.0,9,2017,1,0.0,70.0,5.0,5.0,1.0,0.0,0.0,0.0,C066,3435,SET,Untzueta,0.0,86.1,0.864991869,0.330345863,0.19124702600000001,14.91622827,10.63085428,108.8258807,3.450623123,25.45576108,12.43730992,14.0,26.8,18.5,11.2,15.1,70.2,39.2,1059
2018,Zeberio,Vespa Velutina,48025.0,10,2017,1,0.0,70.0,5.0,5.0,1.0,0.0,0.0,0.0,C066,3844,OCT,Untzueta,0.0,77.5,0.956605342,0.350946131,0.19053400199999998,15.39185308,10.68924664,99.97275571,3.1995791380000003,25.08192492,12.43715553,14.5,26.2,19.0,11.2,17.3,72.0,42.2,1059
2018,Zeberio,Vespa Velutina,48025.0,11,2017,3,0.0,70.0,5.0,5.0,1.0,0.0,0.0,0.0,C066,4253,NOV,Untzueta,1.0,80.1,0.9210374840000001,0.298383036,0.19061205899999997,15.01009934,10.92750013,108.52574579999998,3.1479149889999998,25.14957636,12.25361982,8.2,17.5,11.3,5.8,21.8,99.7,52.4,1059
2018,Zierbena,Vespa Velutina,48913.0,1,2017,3,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,C042,160,ENE,Punta Galea,2.0,71.3,1.0870032090000001,0.338207926,0.182314765,9.0,8.0,94.4,1.9,34.0,5.3,8.5,19.4,11.6,5.4,24.1,105.8,55.3,1492
2018,Zierbena,Vespa Velutina,48913.0,2,2017,2,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,C042,569,FEB,Punta Galea,0.0,70.9,0.9796176109999999,0.320442908,0.18227514,14.0,9.0,69.5,2.5,17.1,8.4,12.4,20.1,15.8,9.2,21.1,131.0,63.8,1492
2018,Zierbena,Vespa Velutina,48913.0,3,2017,2,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,C042,978,MAR,Punta Galea,0.0,73.5,0.8881142540000001,0.323510017,0.189161164,10.0,9.0,62.0,1.4,30.6,11.4,13.5,26.0,16.8,10.3,18.2,98.6,52.2,1492
2018,Zierbena,Vespa Velutina,48913.0,4,2017,1,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,C042,1387,ABR,Punta Galea,0.0,77.2,0.870697807,0.305709693,0.182315703,7.0,7.0,41.7,1.7,13.4,18.4,13.5,24.9,16.5,10.0,16.3,95.8,44.3,1492
2018,Zierbena,Vespa Velutina,48913.0,6,2017,2,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,C042,2205,JUN,Punta Galea,0.0,86.4,0.859047445,0.34328050200000004,0.17530801,15.0,13.0,63.9,3.1,13.9,17.5,19.8,32.0,22.7,17.3,15.1,97.9,47.3,1492
2018,Zierbena,Vespa Velutina,48913.0,7,2017,2,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,C042,2614,JUL,Punta Galea,0.0,82.2,0.850598517,0.34474932799999997,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,1492
2018,Zierbena,Vespa Velutina,48913.0,8,2017,1,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,C042,3023,AGO,Punta Galea,0.0,78.9,0.90711687,0.35725268,0.17946579,13.0,11.0,64.6,4.4,14.5,18.0,20.2,35.7,23.7,17.2,14.5,72.7,39.8,1492
2018,Zierbena,Vespa Velutina,48913.0,9,2017,3,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,C042,3432,SET,Punta Galea,0.0,79.4,0.8760076459999999,0.371895746,0.198964931,19.0,14.0,115.6,3.6,24.0,14.0,17.9,29.8,21.1,14.9,15.4,84.2,43.4,1492
2018,Zierbena,Vespa Velutina,48913.0,10,2017,6,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,C042,3841,OCT,Punta Galea,0.0,78.3,0.813775045,0.306401953,0.18714206600000002,11.0,7.0,22.8,0.6,6.0,10.1,17.2,29.6,21.1,13.7,15.8,83.9,42.9,1492
2018,Ziortza-Bolibar,Vespa Velutina,48915.0,7,2017,1,0.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,C0BD,2601,JUL,Iruzubieta,0.0,83.3,0.344,0.13,0.166257499,16.0,7.0,55.3,1.6,18.8,12.52486108,18.9,35.9,24.2,14.4,11.66845505,75.6494027,40.27159728,427
2018,Ziortza-Bolibar,Vespa Velutina,48915.0,8,2017,2,0.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,C0BD,3010,AGO,Iruzubieta,0.0,84.1,0.23399999999999999,0.111,0.167338386,15.0,11.0,72.1,6.6,16.3,12.52891189,18.9,35.8,24.3,14.1,11.76167786,75.67246234,40.29080464,427
2019,Abadiño,Vespa Velutina,48001.0,3,2018,1,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,1072,MAR,Mañaria,1.0,68.2,0.6659999999999999,0.313,0.19862758,23.0,19.0,171.3,2.1,21.2,12.42234371,9.8,18.6,13.9,5.9,9.797406628,70.61870835,40.06376514,7599
2019,Abadiño,Vespa Velutina,48001.0,4,2018,1,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,1481,ABR,Mañaria,0.0,72.3,1.212,0.321,0.165594056,20.0,13.0,187.1,1.5,71.2,12.47931491,13.6,28.5,18.7,9.1,10.43012395,73.33168897,40.08246551,7599
2019,Abadiño,Vespa Velutina,48001.0,5,2018,1,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,1890,MAY,Mañaria,0.0,81.5,0.512,0.23800000000000002,0.174585264,18.0,14.0,84.7,3.6,16.4,12.54769256,13.8,26.3,19.2,9.3,11.24502255,75.49456305,40.14074827,7599
2019,Abadiño,Vespa Velutina,48001.0,6,2018,3,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,2299,JUN,Mañaria,0.0,82.2,0.47700000000000004,0.218,0.179632116,17.0,10.0,57.0,4.2,15.6,12.55592435,18.0,30.8,23.5,13.2,11.62244304,75.22451842,40.24209359,7599
2019,Abadiño,Vespa Velutina,48001.0,7,2018,6,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,2708,JUL,Mañaria,0.0,82.9,0.377,0.17600000000000002,0.174529999,17.0,10.0,91.2,10.9,40.5,12.544258099999999,20.8,31.4,26.2,16.3,11.60538929,74.38502109,40.30209201,7599
2019,Abadiño,Vespa Velutina,48001.0,8,2018,5,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,3117,AGO,Mañaria,0.0,81.6,0.19,0.14,0.191048899,10.0,7.0,24.5,0.8,8.3,12.54013133,20.2,37.0,26.6,14.9,11.50015223,73.66866213,40.28721078,7599
2019,Abadiño,Vespa Velutina,48001.0,9,2018,2,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,3526,SET,Mañaria,0.0,79.6,0.166,0.099,0.195288993,6.0,6.0,25.0,2.4,7.2,12.54193872,19.2,32.6,26.2,13.6,11.45425397,71.82799931,40.18259693,7599
2019,Abadiño,Vespa Velutina,48001.0,10,2018,1,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,3935,OCT,Mañaria,0.0,80.6,0.728,0.18600000000000003,0.180459569,13.0,10.0,160.6,9.0,33.3,12.55250667,13.9,27.9,18.8,9.5,11.41585686,73.84748985,40.14203838,7599
2019,Abadiño,Vespa Velutina,48001.0,11,2018,1,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,4344,NOV,Mañaria,0.0,73.9,0.625,0.249,0.189406037,19.0,16.0,95.7,1.5,20.6,12.50024621,11.9,20.4,15.3,7.9,10.452213,73.88462417,40.10359078,7599
2019,Abadiño,Vespa Velutina,48001.0,12,2018,1,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,4753,DIC,Mañaria,1.0,81.9,0.478,0.2,0.19388306100000002,11.0,7.0,39.1,1.6,15.5,12.59369598,9.3,19.2,13.1,5.4,11.19117015,75.9393847,40.15159928,7599
2019,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,48002.0,1,2018,1,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,236,ENE,Arboleda,0.0,89.6,1.065256239,0.326824589,0.20365757,20.0,19.0,240.7,1.5,43.3,4.2,9.0,18.9,11.9,6.2,19.3,104.8,61.7,9444
2019,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,48002.0,2,2018,2,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,645,FEB,Arboleda,5.0,97.2,0.9598300890000001,0.308832,0.216002883,20.0,19.0,254.7,2.0,31.5,5.5,5.7,19.1,8.7,3.0,14.0,101.9,46.5,9444
2019,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,48002.0,3,2018,5,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,1054,MAR,Arboleda,0.0,77.1,0.97426758,0.300928818,0.19225959199999998,22.0,17.0,106.5,1.6,19.4,10.7,9.5,18.5,13.4,6.2,21.6,106.2,70.7,9444
2019,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,48002.0,4,2018,1,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,1463,ABR,Arboleda,0.0,73.07862451,0.928341827,0.360184286,0.19241059800000002,19.0,16.0,121.7,9.3,22.4,12.8,13.2,28.7,17.2,9.4,12.7,97.9,50.5,9444
2019,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,48002.0,5,2018,2,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,1872,MAY,Arboleda,0.0,83.7,0.9271808109999999,0.329848869,0.195608165,16.0,14.0,109.6,12.3,25.7,15.2,13.0,22.9,17.2,9.5,7.3,77.0,30.6,9444
2019,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,48002.0,6,2018,7,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,2281,JUN,Arboleda,0.0,81.67159718,0.935376625,0.364935315,0.19270743,19.0,16.0,72.9,1.0,13.9,15.7,16.9,27.6,21.0,13.5,7.2,58.7,27.3,9444
2019,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,48002.0,7,2018,6,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,2690,JUL,Arboleda,0.0,80.18311699,0.874408308,0.36261221200000004,0.181757348,15.0,10.0,58.7,1.2,12.2,15.5,19.8,27.8,24.0,16.3,6.1,45.4,25.3,9444
2019,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,48002.0,8,2018,5,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,3099,AGO,Arboleda,0.0,85.7,0.866874612,0.34032404,0.191232404,11.0,7.0,48.0,2.0,18.0,18.1,20.0,36.0,24.8,15.8,6.1,63.4,26.7,9444
2019,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,48002.0,9,2018,6,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,3508,SET,Arboleda,0.0,85.3,0.8163720329999999,0.33734014100000004,0.192656729,9.0,6.0,31.7,4.6,12.8,13.9,19.1,34.6,24.8,14.4,6.8,73.4,28.6,9444
2019,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,48002.0,10,2018,6,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,3917,OCT,Arboleda,0.0,83.1,0.858389238,0.329193019,0.18818433699999998,14.0,10.0,198.8,3.6,39.0,8.7,14.3,27.8,18.7,10.9,11.7,110.2,42.3,9444
2019,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,48002.0,11,2018,1,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,4326,NOV,Arboleda,0.0,74.3,0.958269224,0.30660718,0.184088093,19.0,13.0,74.3,3.1,14.8,12.32745073,12.4,21.0,15.8,9.4,21.1,115.6,68.6,9444
2019,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,48002.0,12,2018,5,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,4735,DIC,Arboleda,0.0,74.6,0.891840753,0.309637869,0.18162905199999999,7.0,6.0,23.2,1.7,7.5,12.4078431,11.5,19.7,14.7,8.5,19.9,118.1,57.8,9444
2019,Ajangiz,Vespa Velutina,48911.0,6,2018,1,0.0,17.0,1.0,3.0,15.0,0.0,0.0,0.0,C063,2302,JUN,Muxika,0.0,83.4,0.478,0.201,0.177659023,18.0,11.0,66.8,2.2,17.1,12.53436579,18.3,30.3,23.5,13.3,11.64735513,75.39765796,40.23805974,477
2019,Ajangiz,Vespa Velutina,48911.0,7,2018,2,0.0,17.0,1.0,3.0,15.0,0.0,0.0,0.0,C063,2711,JUL,Muxika,0.0,83.7,0.713,0.171,0.173374329,14.0,8.0,55.5,5.2,17.8,12.49588004,21.3,29.8,26.3,16.7,11.46293385,74.7049631,40.38838718,477
2019,Ajangiz,Vespa Velutina,48911.0,8,2018,1,0.0,17.0,1.0,3.0,15.0,0.0,0.0,0.0,C063,3120,AGO,Muxika,0.0,83.3,0.32899999999999996,0.157,0.17307988600000002,12.0,11.0,89.7,8.8,22.2,12.525212,20.5,36.3,26.1,15.3,11.57838184,74.58191914,40.33036561,477
