, estacion,code_merge,codigo,freez,freez_imputed_proba,hum,hum_imputed_proba,lev_max,lev_max_imputed_proba,lev_mid,lev_mid_imputed_proba,lev_min,lev_min_imputed_proba,merge_cod,month,rain,rain_1mm,rain_1mm_imputed_proba,rain_cum,rain_cum_imputed_proba,rain_imputed_proba,rain_max_10,rain_max_10_imputed_proba,rain_max_day,rain_max_day_imputed_proba,sun,sun_imputed_proba,temp_avg,temp_avg_imputed_proba,temp_max_abs,temp_max_abs_imputed_proba,temp_max_avg,temp_max_avg_imputed_proba,temp_min_abs,temp_min_abs_imputed_proba,wind_avg,wind_avg_imputed_proba,wind_max,wind_max_avg,wind_max_avg_imputed_proba,wind_max_imputed_proba,year
4566,Aizarnazabal,C0DD_Aizarnazabal_2016_DIC,C0DD,0,,84.9,,0.414,,0.335,,0.000,0.06898222863674164,C0DD_Aizarnazabal_2016_DIC,DIC,8,5,,21.4,,,1.2,,8.6,,19.1,0.5249013900756836,9.5,,18.1,,13.3,,6.0,,10.5,0.03106539137661457,61.9,32.8,0.6915946006774902,0.03455546870827675,2016
4567,Alegia,C0E9_Alegia_2016_DIC,C0E9,2,,94.0,,0.410,,0.287,,0.000,0.060702066868543625,C0E9_Alegia_2016_DIC,DIC,9,6,,16.4,,,0.4,,4.6,,10.4,0.5080945491790771,7.5,,18.4,,13.5,,4.1,,11.0,0.02814445085823536,70.2,38.3,0.11931220442056656,0.03394800424575806,2016
4568,Altzola,C078_Altzola_2016_DIC,C078,2,,83.0,,0.466,,0.359,,0.000,0.06804025918245316,C078_Altzola_2016_DIC,DIC,7,7,,23.8,,,0.9,,6.3,,9.5,0.24915137887001038,9.1,,18.8,,14.1,,5.7,,14.6,0.02910311333835125,84.6,43.8,0.3904096186161041,0.029481133446097374,2016
4569,Ameraun,C052_Ameraun_2016_DIC,C052,4,,78.8,,0.129,,0.025,,0.000,0.083919458091259,C052_Ameraun_2016_DIC,DIC,7,6,,30.7,,,1.4,,10.9,,5.1,0.7124947309494019,8.2,,17.2,,12.9,,4.3,,5.1,0.03743404522538185,61.2,31.1,0.40149298310279846,0.02872348576784134,2016
4570,Amundarain,C0E1_Amundarain_2016_DIC,C0E1,8,,88.6,,0.371,,0.201,,0.000,0.06336802244186401,C0E1_Amundarain_2016_DIC,DIC,8,4,,12.2,,,0.7,,4,,5.4,0.17284812033176422,7.5,,19.6,,13.6,,2.9,,7.1,0.027598654851317406,60.5,38.0,0.41908130049705505,0.05450781062245369,2016
4571,Andoain,C077_Andoain_2016_DIC,C077,2,,84.1,,0.447,,0.318,,0.000,0.05980236455798149,C077_Andoain_2016_DIC,DIC,7,5,,24.3,,,0.9,,11.7,,4.5,0.1927771121263504,9.0,,19.5,,14.4,,5.0,,14.6,0.03974934294819832,61.9,29.4,0.18549174070358276,0.033834122121334076,2016
4572,Añarbe,C080_Añarbe_2016_DIC,C080,6,,89.2,,0.322,,0.200,,0.000,0.07606806606054306,C080_Añarbe_2016_DIC,DIC,6,5,,28.7,,,0.5,,11.7,,4.8,0.33253493905067444,7.6,,19.9,,14.3,,3.1,,8.6,0.026254218071699142,55.8,36.3,0.3602260947227478,0.02837066352367401,2016
4576,Belauntza,C0EA_Belauntza_2016_DIC,C0EA,2,,93.4,,0.253,,0.196,,0.000,0.06776291131973267,C0EA_Belauntza_2016_DIC,DIC,7,6,,32.6,,,1.3,,13.5,,4.7,0.25069358944892883,8.5,,19.7,,13.3,,5.2,,5.0,0.04126601666212082,88.9,41.2,0.12476221472024918,0.03794466704130173,2016
4579,Ereñozu,C0F0_Ereñozu_2016_DIC,C0F0,2,,88.5,,0.582,,0.468,,0.000,0.06796355545520782,C0F0_Ereñozu_2016_DIC,DIC,6,4,,23,,,1.1,,12.1,,4.7,0.28702613711357117,8.6,,19.8,,12.9,,5.1,,4.6,0.042925335466861725,61.9,35.5,0.41457265615463257,0.04461430758237839,2016
4580,Estanda,C0E7_Estanda_2016_DIC,C0E7,3,,86.4,,0.136,,0.111,,0.000,0.06953772902488708,C0E7_Estanda_2016_DIC,DIC,7,6,,13,,,0.6,,3.8,,4.7,0.43605777621269226,8.1,,19.4,,14.4,,3.9,,9.1,0.037317901849746704,61.2,32.3,0.3601504862308502,0.03551071137189865,2016
4585,Matxinbenta,C0DE_Matxinbenta_2016_DIC,C0DE,0,,89.9,,0.118,,0.087,,0.000,0.08224368095397949,C0DE_Matxinbenta_2016_DIC,DIC,7,6,,27.4,,,0.9,,5.6,,5.0,0.16820654273033142,9.9,,19.3,,14.0,,6.2,,7.1,0.024264752864837646,70.2,35.0,0.4345288574695587,0.028208907693624496,2016
4587,Oiartzun,C0F4_Oiartzun_2016_DIC,C0F4,1,,75.6,,0.308,,0.225,,0.000,0.07302586734294891,C0F4_Oiartzun_2016_DIC,DIC,5,4,,19.2,,,0.8,,9.5,,4.5,0.10652196407318115,9.8,,21.3,,15.8,,5.1,,8.6,0.03108549676835537,61.9,38.4,0.17716512084007263,0.029886296018958092,2016
4588,Oñati,C0D1_Oñati_2016_DIC,C0D1,3,,88.8,,0.299,,0.205,,0.000,0.07095783203840256,C0D1_Oñati_2016_DIC,DIC,8,6,,17.2,,,0.4,,4.3,,4.3,0.3381969630718231,7.3,,18.8,,12.9,,3.7,,14.3,0.04388021305203438,61.2,32.3,0.7865650653839111,0.052186254411935806,2016
4592,Urkulu,C0D0_Urkulu_2016_DIC,C0D0,4,,84.6,,0.134,,0.071,,0.000,0.07449553906917572,C0D0_Urkulu_2016_DIC,DIC,7,5,,14.7,,,0.4,,3.8,,4.6,0.2967706322669983,7.3,,17.5,,12.6,,3.9,,9.5,0.0342007540166378,67.0,41.8,0.6257748603820801,0.0457768589258194,2016
4700,Abetxuko,C076_Abetxuko_2017_DIC,C076,12,,91.0,,0.281,,0.129,,0.000,0.08714557439088821,C076_Abetxuko_2017_DIC,DIC,22,19,,149.7,,,1.3,,24.9,,4.8,0.9723310470581055,4.6,,16.0,,8.7,,1.0,,7.0,0.02285400964319706,67.0,43.8,0.3268340229988098,0.03176544979214668,2017
4720,Ozaeta,C055_Ozaeta_2017_DIC,C055,16,,88.5,,0.777,,0.300,,0.000,0.06893633306026459,C055_Ozaeta_2017_DIC,DIC,21,16,,172.8,,,2.2,,34.1,,5.8,0.2560374140739441,3.7,,14.6,,8.0,,-0.1,,6.4,0.026884004473686218,61.2,30.0,0.19681181013584137,0.05286921560764313,2017
4726,Sarria,C0A0_Sarria_2017_DIC,C0A0,18,,94.7,,0.894,,0.327,,0.000,0.058044012635946274,C0A0_Sarria_2017_DIC,DIC,22,20,,265.3,,,1.5,,44.7,,3.9,0.48433205485343933,3.2,,13.9,,7.2,,0.1,,5.9,0.025366906076669693,63.0,44.8,0.17394877970218658,0.047763366252183914,2017
4732,Abusu (La Peña),C0B1_Abusu (La Peña)_2017_DIC,C0B1,1,,86.2,,2.622,,1.050,,0.000,0.05506567656993866,C0B1_Abusu (La Peña)_2017_DIC,DIC,24,20,,273.5,,,4.2,,34.6,,4.0,0.4919520616531372,8.2,,18.7,,11.8,,5.1,,4.1,0.03481006622314453,78.5,38.5,0.24762362241744995,0.03426150977611542,2017
4733,Amorebieta,C079_Amorebieta_2017_DIC,C079,2,,91.6,,1.991,,0.812,,0.000,0.060345593839883804,C079_Amorebieta_2017_DIC,DIC,23,22,,327.2,,,3.2,,47.1,,3.9,0.2546837329864502,7.5,,19.6,,12.0,,4.2,,6.8,0.025811055675148964,74.9,41.8,0.4852285087108612,0.04050704464316368,2017
4734,Aranguren,C0C1_Aranguren_2017_DIC,C0C1,1,,86.9,,2.096,,1.222,,0.000,0.05693858489394188,C0C1_Aranguren_2017_DIC,DIC,24,21,,249.1,,,2.3,,32.1,,5.4,0.42445045709609985,7.9,,20.4,,12.7,,4.4,,14.7,0.033549342304468155,65.5,28.1,0.7391315698623657,0.05528278648853302,2017
4738,Balmaseda,C0C2_Balmaseda_2017_DIC,C0C2,5,,89.2,,0.919,,0.492,,0.000,0.07943899184465408,C0C2_Balmaseda_2017_DIC,DIC,23,19,,293.3,,,1.9,,45.8,,3.9,0.863811194896698,6.8,,17.4,,11.0,,2.9,,7.1,0.03248525410890579,61.2,35.0,0.25683125853538513,0.04365214332938194,2017
4746,Elorrio,C074_Elorrio_2017_DIC,C074,2,,90.7,,0.730,,0.321,,0.000,0.051992643624544144,C074_Elorrio_2017_DIC,DIC,24,19,,268.5,,,1.9,,45.1,,4.6,0.5800418257713318,7.5,,17.9,,11.4,,4.2,,9.5,0.030714476481080055,61.9,29.4,0.24779579043388367,0.03320566937327385,2017
4747,Galdakao,C009_Galdakao_2017_DIC,C009,0,,83.6,,3.824,,1.690,,0.000,0.05631028488278389,C009_Galdakao_2017_DIC,DIC,24,20,,312.2,,,2.1,,38.8,,4.3,0.3137158155441284,8.8,,19.8,,12.9,,5.4,,4.6,0.022834761068224907,61.9,32.3,0.45584943890571594,0.027606669813394547,2017
4750,Iruzubieta,C0BD_Iruzubieta_2017_DIC,C0BD,3,,88.8,,0.958,,0.395,,0.000,0.08076871931552887,C0BD_Iruzubieta_2017_DIC,DIC,22,21,,384.4,,,3.4,,53.3,,3.9,0.46862512826919556,6.9,,18.8,,11.5,,3.4,,7.1,0.032067470252513885,61.2,32.3,0.6083599328994751,0.05298607423901558,2017
4753,Mañaria,C0B7_Mañaria_2017_DIC,C0B7,3,,85.1,,0.934,,0.424,,0.000,0.07955102622509003,C0B7_Mañaria_2017_DIC,DIC,23,20,,290.6,,,2.6,,40,,3.8,0.293682336807251,7.2,,17.2,,10.8,,4.0,,7.1,0.03840150684118271,61.2,32.3,0.47416776418685913,0.03722834587097168,2017
4756,Muxika,C063_Muxika_2017_DIC,C063,4,,87.1,,1.484,,0.470,,0.000,0.04610179364681244,C063_Muxika_2017_DIC,DIC,24,23,,314.2,,,2.3,,45.7,,3.8,0.363411009311676,8.1,,20.0,,12.7,,4.1,,6.1,0.027148140594363213,61.2,32.3,0.35527876019477844,0.027186671271920204,2017
4758,Oleta,C0BA_Oleta_2017_DIC,C0BA,0,,86.9,,1.460,,0.512,,0.000,0.0643661618232727,C0BA_Oleta_2017_DIC,DIC,22,21,,263.9,,,3.2,,39.5,,3.6,0.32079944014549255,9.0,,21.0,,13.3,,5.6,,5.7,0.027169672772288322,52.9,27.9,0.3630816638469696,0.027520203962922096,2017
4764,Sangroniz,C0B9_Sangroniz_2017_DIC,C0B9,2,,85.9,,2.750,,0.870,,0.000,0.0603942796587944,C0B9_Sangroniz_2017_DIC,DIC,24,21,,277.4,,,2.8,,38.1,,3.8,0.44459089636802673,8.3,,18.9,,12.3,,4.7,,10.7,0.030708162114024162,61.9,35.5,0.4308021068572998,0.03797130286693573,2017
4768,Urkizu,C0B3_Urkizu_2017_DIC,C0B3,3,,88.3,,1.452,,0.777,,0.000,0.05821935459971428,C0B3_Urkizu_2017_DIC,DIC,24,21,,274.9,,,2.5,,42.7,,3.9,0.18019701540470123,7.2,,19.6,,11.9,,3.7,,7.1,0.03290439397096634,61.2,36.6,0.6339302062988281,0.04079107567667961,2017
4770,Agauntza,C0E5_Agauntza_2017_DIC,C0E5,5,,88.2,,0.885,,0.488,,0.000,0.06492651253938675,C0E5_Agauntza_2017_DIC,DIC,22,18,,177.6,,,1.6,,37.4,,3.9,0.7838444709777832,6.3,,18.2,,9.9,,3.4,,7.1,0.039579518139362335,61.2,31.3,0.1539897918701172,0.03651994839310646,2017
4771,Aitzu,C0DB_Aitzu_2017_DIC,C0DB,7,,89.6,,0.988,,0.448,,0.000,0.08188456296920776,C0DB_Aitzu_2017_DIC,DIC,24,19,,278.6,,,2,,32.4,,10.8,0.19085241854190826,5.3,,18.7,,10.0,,2.2,,14.7,0.04370560124516487,61.2,35.0,0.42228737473487854,0.033777423202991486,2017
4772,Aixola,C0D3_Aixola_2017_DIC,C0D3,6,,89.1,,0.363,,0.166,,0.000,0.07818985730409622,C0D3_Aixola_2017_DIC,DIC,24,22,,283.4,,,2.2,,47.7,,4.8,0.35017073154449463,5.8,,16.3,,9.5,,2.8,,14.7,0.03722752630710602,69.8,28.5,0.338578462600708,0.028709983453154564,2017
4773,Aizarnazabal,C0DD_Aizarnazabal_2017_DIC,C0DD,4,,84.1,,1.587,,0.808,,0.000,0.049683827906847,C0DD_Aizarnazabal_2017_DIC,DIC,22,21,,274.9,,,2.5,,50.8,,4.0,0.5271443128585815,7.7,,18.7,,11.4,,4.6,,11.1,0.035008594393730164,97.2,30.3,0.2543283700942993,0.04279773309826851,2017
4774,Alegia,C0E9_Alegia_2017_DIC,C0E9,1,,95.7,,1.478,,0.788,,0.000,0.055931705981492996,C0E9_Alegia_2017_DIC,DIC,22,20,,256.5,,,1.8,,44.2,,3.9,0.43404194712638855,6.8,,18.8,,11.7,,4.2,,7.1,0.027002692222595215,97.9,41.5,0.31658267974853516,0.03938613459467888,2017
4775,Altzola,C078_Altzola_2017_DIC,C078,0,,87.8,,2.064,,0.937,,0.000,0.07428134977817535,C078_Altzola_2017_DIC,DIC,23,20,,285.9,,,2,,42.6,,4.9,0.4750412404537201,7.6,,19.1,,11.9,,4.7,,5.5,0.02293775975704193,79.2,32.3,0.4018651247024536,0.03601708263158798,2017
4776,Ameraun,C052_Ameraun_2017_DIC,C052,4,,85.7,,1.063,,0.592,,0.000,0.06870976090431213,C052_Ameraun_2017_DIC,DIC,24,22,,373.5,,,3,,44.9,,3.9,0.6983352303504944,6.0,,17.9,,10.1,,3.2,,7.1,0.029395218938589096,77.0,41.4,0.3550443947315216,0.05385512113571167,2017
4777,Amundarain,C0E1_Amundarain_2017_DIC,C0E1,5,,92.2,,0.888,,0.475,,0.000,0.06829548627138138,C0E1_Amundarain_2017_DIC,DIC,22,19,,205.9,,,5.1,,40.1,,4.5,0.33673548698425293,6.5,,18.8,,10.7,,3.2,,11.7,0.028635090216994286,79.2,41.8,0.2094080001115799,0.03453093022108078,2017
4778,Andoain,C077_Andoain_2017_DIC,C077,3,,92.9,,1.094,,0.687,,0.000,0.054309818893671036,C077_Andoain_2017_DIC,DIC,24,22,,291.8,,,2.7,,35.9,,3.7,0.19203482568264008,7.3,,18.8,,11.6,,4.2,,11.2,0.030172111466526985,79.2,32.3,0.21715080738067627,0.025468572974205017,2017
4779,Añarbe,C080_Añarbe_2017_DIC,C080,5,,95.5,,0.813,,0.579,,0.000,0.06516140699386597,C080_Añarbe_2017_DIC,DIC,24,21,,323.9,,,2.5,,40,,3.9,0.1783943474292755,6.5,,18.6,,11.0,,3.3,,7.1,0.03218283876776695,61.2,34.4,0.20503832399845123,0.030450472608208656,2017
4783,Belauntza,C0EA_Belauntza_2017_DIC,C0EA,2,,93.1,,0.728,,0.386,,0.000,0.066465824842453,C0EA_Belauntza_2017_DIC,DIC,23,21,,271.7,,,2.4,,37.8,,3.6,0.22864903509616852,6.8,,18.8,,10.6,,4.0,,14.6,0.03296900913119316,61.9,30.3,0.3382068872451782,0.033902961760759354,2017
4786,Ereñozu,C0F0_Ereñozu_2017_DIC,C0F0,1,,93.4,,1.371,,0.882,,0.000,0.050470635294914246,C0F0_Ereñozu_2017_DIC,DIC,24,21,,271.2,,,3.9,,38.8,,4.0,0.17866134643554688,7.5,,18.4,,11.2,,4.7,,8.6,0.027100132778286934,61.9,30.3,0.22853247821331024,0.03724851459264755,2017
4788,Estanda,C0E7_Estanda_2017_DIC,C0E7,3,,93.3,,0.804,,0.340,,0.000,0.07426296919584274,C0E7_Estanda_2017_DIC,DIC,23,21,,238.5,,,2.2,,42,,3.9,0.4403685927391052,6.5,,19.0,,11.3,,3.5,,6.8,0.02624528296291828,56.9,28.6,0.3353366255760193,0.030123990029096603,2017
4793,Matxinbenta,C0DE_Matxinbenta_2017_DIC,C0DE,5,,93.3,,0.585,,0.288,,0.000,0.07056958973407745,C0DE_Matxinbenta_2017_DIC,DIC,23,20,,271.5,,,2.2,,52.6,,3.6,0.38980013132095337,5.8,,17.8,,9.4,,3.1,,4.8,0.031068241223692894,52.9,28.6,0.37464872002601624,0.04082799330353737,2017
4795,Oiartzun,C0F4_Oiartzun_2017_DIC,C0F4,3,,85.2,,0.901,,0.486,,0.000,0.074644535779953,C0F4_Oiartzun_2017_DIC,DIC,22,19,,255.8,,,2.8,,33.7,,3.8,0.5621322989463806,8.2,,20.6,,12.9,,4.6,,7.1,0.034340258687734604,78.5,33.4,0.2525594234466553,0.028495464473962784,2017
4796,Oñati,C0D1_Oñati_2017_DIC,C0D1,3,,92.0,,1.045,,0.596,,0.000,0.057874418795108795,C0D1_Oñati_2017_DIC,DIC,22,19,,242.6,,,1.9,,43.5,,4.7,0.3997853398323059,6.7,,18.1,,10.5,,3.8,,9.1,0.027276286855340004,78.5,30.6,0.138947993516922,0.03827079385519028,2017
4798,San Prudentzio,C0D2_San Prudentzio_2017_DIC,C0D2,3,,90.4,,1.366,,0.665,,0.000,0.05657117813825607,C0D2_San Prudentzio_2017_DIC,DIC,22,19,,263.3,,,1.8,,50.3,,4.0,0.6695526838302612,6.7,,18.8,,10.5,,3.8,,9.1,0.04014508053660393,78.5,39.7,0.29419979453086853,0.054179541766643524,2017
4800,Urkulu,C0D0_Urkulu_2017_DIC,C0D0,3,,85.9,,0.462,,0.232,,0.000,0.08959408849477768,C0D0_Urkulu_2017_DIC,DIC,22,20,,218.8,,,1.5,,45.3,,3.9,0.5379518866539001,6.3,,16.5,,10.1,,3.4,,7.1,0.040169574320316315,56.9,32.3,0.3228572905063629,0.03348023071885109,2017
4804,Abetxuko,C076_Abetxuko_2018_DIC,C076,7,,87.3,,0.098,,0.063,,0.000,0.0975240021944046,C076_Abetxuko_2018_DIC,DIC,6,3,,21,,,0.9,,10.5,,15.8,0.3928323984146118,6.4,,16.7,,11.8,,1.9,,5.4,0.027504414319992065,45.7,30.3,0.38987064361572266,0.026469074189662933,2018
4824,Ozaeta,C055_Ozaeta_2018_DIC,C055,16,,86.3,,0.441,,0.114,,0.000,0.08793683350086212,C055_Ozaeta_2018_DIC,DIC,9,4,,44.9,,,1.2,,23.9,,3.6,0.21639952063560486,5.3,,16.8,,11.2,,0.4,,6.8,0.03453226014971733,52.9,35.6,0.7061945199966431,0.03815954178571701,2018
4830,Sarria,C0A0_Sarria_2018_DIC,C0A0,12,,90.3,,0.459,,0.227,,0.000,0.09363111108541489,C0A0_Sarria_2018_DIC,DIC,10,5,,43.9,,,1,,20.6,,4.0,0.37056848406791687,5.2,,16.1,,11.0,,0.8,,4.8,0.030926154926419258,74.9,38.3,0.30302876234054565,0.03912651166319847,2018
4836,Abusu (La Peña),C0B1_Abusu (La Peña)_2018_DIC,C0B1,0,,81.5,,0.811,,0.295,,0.000,0.0866207405924797,C0B1_Abusu (La Peña)_2018_DIC,DIC,10,6,,31,,,2.2,,11,,10.0,0.2203531414270401,10.1,,18.7,,14.4,,6.3,,14.7,0.02257796935737133,61.9,33.3,0.20620183646678925,0.027357198297977448,2018
4837,Amorebieta,C079_Amorebieta_2018_DIC,C079,1,,84.8,,0.847,,0.372,,0.000,0.06654861569404602,C079_Amorebieta_2018_DIC,DIC,12,7,,42.2,,,1.9,,15.4,,4.2,0.19267138838768005,9.0,,20.0,,14.6,,4.6,,4.6,0.02479633316397667,79.2,39.2,0.3905074894428253,0.03454987332224846,2018
4838,Aranguren,C0C1_Aranguren_2018_DIC,C0C1,0,,82.5,,0.767,,0.534,,0.000,0.0681641697883606,C0C1_Aranguren_2018_DIC,DIC,8,6,,32.1,,,0.7,,14.7,,15.0,0.2246730625629425,9.8,,21.1,,16.0,,5.7,,5.7,0.021962234750390053,61.2,34.4,0.3548847436904907,0.036384958773851395,2018
4842,Balmaseda,C0C2_Balmaseda_2018_DIC,C0C2,6,,84.0,,0.313,,0.282,,0.000,0.06189857795834541,C0C2_Balmaseda_2018_DIC,DIC,8,5,,37.9,,,1.1,,18.7,,4.8,0.3187492787837982,8.4,,19.4,,13.6,,3.5,,4.6,0.03610553964972496,56.9,32.3,0.14190319180488586,0.038609009236097336,2018
4845,Berriatua,C0BE_Berriatua_2018_DIC,C0BE,0,,84.5,,1.058,,0.245,,0.000,0.07820409536361694,C0BE_Berriatua_2018_DIC,DIC,11,5,,34.1,,,2.3,,15.3,,4.5,0.4155629277229309,11.2,,19.9,,15.6,,7.3,,5.2,0.024691471830010414,79.2,36.6,0.18031994998455048,0.029623789712786674,2018
4850,Elorrio,C074_Elorrio_2018_DIC,C074,0,,87.6,,0.364,,0.156,,0.000,0.08885224163532257,C074_Elorrio_2018_DIC,DIC,13,7,,47.3,,,1.4,,19,,4.2,0.38283541798591614,9.6,,20.4,,14.0,,5.6,,12.9,0.02631561830639839,61.2,34.9,0.28431573510169983,0.03455042093992233,2018
4851,Galdakao,C009_Galdakao_2018_DIC,C009,0,,77.7,,1.432,,0.650,,0.000,0.08281910419464111,C009_Galdakao_2018_DIC,DIC,11,6,,31.8,,,2,,11.1,,6.0,0.4550621211528778,11.0,,20.0,,15.6,,7.0,,6.0,0.025220585986971855,85.7,41.3,0.27977004647254944,0.027107959613204002,2018
4854,Iruzubieta,C0BD_Iruzubieta_2018_DIC,C0BD,0,,86.2,,0.877,,0.213,,0.000,0.0752265453338623,C0BD_Iruzubieta_2018_DIC,DIC,14,7,,76.6,,,1.8,,33.2,,16.9,0.18712963163852692,9.1,,19.0,,14.0,,4.9,,5.2,0.024403726682066917,61.2,37.1,0.20070239901542664,0.02481427974998951,2018
4857,Mañaria,C0B7_Mañaria_2018_DIC,C0B7,1,,81.9,,0.478,,0.200,,0.000,0.08313650637865067,C0B7_Mañaria_2018_DIC,DIC,11,7,,39.1,,,1.6,,15.5,,4.2,0.25477316975593567,9.3,,19.2,,13.1,,5.4,,6.8,0.027992291375994682,52.9,29.4,0.5209761261940002,0.030319612473249435,2018
4860,Muxika,C063_Muxika_2018_DIC,C063,3,,83.0,,0.558,,0.201,,0.000,0.0802050530910492,C063_Muxika_2018_DIC,DIC,13,8,,59.3,,,1.6,,22.2,,4.3,0.5217401385307312,9.9,,19.6,,15.4,,4.6,,7.1,0.029175708070397377,61.2,35.0,0.18484579026699066,0.04392222315073013,2018
4862,Oleta,C0BA_Oleta_2018_DIC,C0BA,0,,84.8,,1.170,,0.243,,0.000,0.06707052141427994,C0BA_Oleta_2018_DIC,DIC,12,7,,53.6,,,2.9,,22.7,,8.0,0.25643736124038696,11.0,,19.4,,15.7,,7.1,,6.1,0.025538505986332893,61.2,29.6,0.2473120540380478,0.0356723815202713,2018
4868,Sangroniz,C0B9_Sangroniz_2018_DIC,C0B9,1,,81.0,,0.745,,0.412,,0.000,0.07201312482357025,C0B9_Sangroniz_2018_DIC,DIC,11,6,,27.1,,,1.3,,7.5,,5.8,0.5689533948898315,10.4,,19.6,,15.3,,5.5,,6.8,0.03213365748524666,97.2,43.9,0.18990127742290497,0.032551784068346024,2018
4872,Urkizu,C0B3_Urkizu_2018_DIC,C0B3,1,,83.2,,0.987,,0.268,,0.000,0.07650534808635712,C0B3_Urkizu_2018_DIC,DIC,12,8,,40,,,2.3,,15.1,,5.2,0.2710151970386505,9.3,,20.1,,15.0,,4.9,,9.1,0.027858512476086617,61.2,41.3,0.1428421586751938,0.0358884334564209,2018
4874,Agauntza,C0E5_Agauntza_2018_DIC,C0E5,1,,87.5,,0.763,,0.244,,0.000,0.06136259064078331,C0E5_Agauntza_2018_DIC,DIC,10,6,,54.9,,,1.6,,22.2,,5.4,0.25816255807876587,8.5,,20.5,,13.0,,4.7,,7.1,0.025682304054498672,61.2,33.4,0.15540719032287598,0.035185638815164566,2018
4875,Aitzu,C0DB_Aitzu_2018_DIC,C0DB,3,,88.0,,0.820,,0.235,,0.000,0.06007130444049835,C0DB_Aitzu_2018_DIC,DIC,14,9,,79.9,,,1.6,,30.2,,5.4,0.21020449697971344,7.0,,16.8,,12.7,,3.0,,14.6,0.03704944998025894,61.2,30.0,0.4209446609020233,0.04689813032746315,2018
4876,Aixola,C0D3_Aixola_2018_DIC,C0D3,2,,85.9,,0.262,,0.086,,0.000,0.1125759407877922,C0D3_Aixola_2018_DIC,DIC,13,8,,62.4,,,1.3,,24.7,,10.0,0.4718273878097534,8.1,,19.2,,12.6,,4.6,,5.7,0.026938335970044136,78.5,35.5,0.6292195320129395,0.034454092383384705,2018
4877,Aizarnazabal,C0DD_Aizarnazabal_2018_DIC,C0DD,0,,79.9,,1.101,,0.457,,0.000,0.09153170883655548,C0DD_Aizarnazabal_2018_DIC,DIC,13,5,,49.5,,,2.5,,19,,19.5,0.3569222688674927,10.5,,18.5,,13.9,,6.7,,14.5,0.023472851142287254,61.9,27.1,0.5476409792900085,0.03491874411702156,2018
4878,Alegia,C0E9_Alegia_2018_DIC,C0E9,0,,96.2,,1.172,,0.424,,0.000,0.0815417468547821,C0E9_Alegia_2018_DIC,DIC,13,8,,66.8,,,1,,26.4,,9.3,0.1488766372203827,8.5,,19.2,,14.1,,5.0,,10.9,0.0230513047426939,65.5,41.0,0.10423774272203445,0.03359835967421532,2018
4879,Altzola,C078_Altzola_2018_DIC,C078,0,,84.8,,1.272,,0.498,,0.000,0.05892634391784668,C078_Altzola_2018_DIC,DIC,14,9,,58,,,1.5,,21.7,,16.4,0.6181668639183044,9.7,,18.9,,14.5,,6.1,,4.6,0.024280034005641937,61.9,29.4,0.39479970932006836,0.03649623319506645,2018
4880,Ameraun,C052_Ameraun_2018_DIC,C052,1,,82.9,,1.225,,0.228,,0.000,0.04740496352314949,C052_Ameraun_2018_DIC,DIC,14,10,,131.3,,,5.1,,49.3,,9.1,0.21793802082538605,8.8,,22.0,,14.0,,5.0,,6.1,0.030225414782762527,61.2,29.4,0.2870171368122101,0.030985277146100998,2018
4882,Andoain,C077_Andoain_2018_DIC,C077,0,,91.3,,1.169,,0.430,,0.000,0.07937454432249069,C077_Andoain_2018_DIC,DIC,13,7,,85.7,,,2.1,,31.5,,10.8,0.6885724663734436,9.6,,18.4,,14.1,,5.9,,5.7,0.027777565643191338,58.3,32.8,0.22609789669513702,0.03422532230615616,2018
4883,Añarbe,C080_Añarbe_2018_DIC,C080,0,,92.1,,0.967,,0.376,,0.000,0.06760188192129135,C080_Añarbe_2018_DIC,DIC,14,10,,143.6,,,3,,55.9,,12.8,0.1834799349308014,8.8,,19.2,,14.4,,4.7,,6.1,0.02179977484047413,67.0,43.8,0.34079301357269287,0.02487509325146675,2018
4884,Araxes,C0E8_Araxes_2018_DIC,C0E8,0,,91.1,,1.062,,0.365,,0.000,0.08196394890546799,C0E8_Araxes_2018_DIC,DIC,12,8,,72.4,,,1.5,,29.1,,8.0,0.477897047996521,8.3,,17.1,,12.4,,4.7,,7.0,0.02829732745885849,61.9,32.3,0.26020368933677673,0.02992057055234909,2018
4887,Belauntza,C0EA_Belauntza_2018_DIC,C0EA,0,,93.3,,0.582,,0.249,,0.000,0.09739986807107925,C0EA_Belauntza_2018_DIC,DIC,13,8,,87.2,,,3.7,,31.4,,16.4,0.17719729244709015,8.5,,17.1,,12.7,,4.8,,5.1,0.02604024112224579,61.9,31.4,0.20337644219398499,0.03313774615526199,2018
4890,Ereñozu,C0F0_Ereñozu_2018_DIC,C0F0,0,,93.3,,1.368,,0.575,,0.000,0.07746485620737076,C0F0_Ereñozu_2018_DIC,DIC,11,7,,88.8,,,3.9,,35.6,,8.0,0.4576514959335327,9.7,,17.9,,13.3,,6.3,,8.0,0.030742647126317024,61.9,33.3,0.4330274164676666,0.028888249769806862,2018
4892,Estanda,C0E7_Estanda_2018_DIC,C0E7,0,,91.3,,0.564,,0.174,,0.000,0.08127301931381226,C0E7_Estanda_2018_DIC,DIC,11,6,,55.3,,,1.2,,21,,8.0,0.6793736815452576,8.3,,21.0,,14.2,,4.4,,6.8,0.024415936321020126,52.9,31.3,0.5691973567008972,0.025364957749843597,2018
