year_x,municip_name,species,municip_code,month,year_offset,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,index,MMM,station_name,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind,population
2020,Arakaldo,Vespa Velutina,48005,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C032,2795,JUL,Areta,0.0,75.5,0.326,0.226,0.18100000000000002,14.0,7.0,53.5,5.1,17.9,12.52540365,20.8,40.7,27.3,15.4,4.9,82.4,32.4,
2020,Arantzazu,Vespa Velutina,48006,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C033,2808,JUL,Igorre,0.0,79.4,0.836167078,0.34081770899999997,0.188201815,17.0,10.0,79.9,6.7,18.3,12.5186995,20.7,40.2,27.5,15.6,6.1,59.00720584,32.7,
2020,Areatza,Vespa Velutina,48093,7,2019,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C033,2808,JUL,Igorre,0.0,79.4,0.836167078,0.34081770899999997,0.188201815,17.0,10.0,79.9,6.7,18.3,12.5186995,20.7,40.2,27.5,15.6,6.1,59.00720584,32.7,
2020,Arrankudiaga,Vespa Velutina,48009,7,2019,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C032,2795,JUL,Areta,0.0,75.5,0.326,0.226,0.18100000000000002,14.0,7.0,53.5,5.1,17.9,12.52540365,20.8,40.7,27.3,15.4,4.9,82.4,32.4,
2020,Arratzu,Vespa Velutina,48914,7,2019,0.0,24.0,1.0,3.0,44.0,0.0,0.0,0.0,C002,2796,JUL,Arteaga,0.0,84.4,0.9000232909999999,0.365986335,0.19775511699999998,15.0,11.0,67.0,9.5,17.8,19.2,20.6,39.4,25.3,16.3,4.9,61.9,28.9,
2020,Arrieta,Vespa Velutina,48010,7,2019,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C057,2814,JUL,Mungia,0.0,85.2,0.708,0.309,0.22699999999999998,15.0,9.0,67.1,3.7,21.2,18.7,21.1,39.6,25.9,16.8,6.5,49.0,31.6,
2020,Arrigorriaga,Vespa Velutina,48011,7,2019,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,C037,2828,JUL,Venta Alta,0.0,77.2,0.8742446770000001,0.369995044,0.19006784399999999,15.0,10.0,54.4,4.6,21.4,19.1,20.4,38.6,26.1,15.7,8.4,47.5,35.7,
2020,Artea,Vespa Velutina,48023,7,2019,680.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,C033,2808,JUL,Igorre,0.0,79.4,0.836167078,0.34081770899999997,0.188201815,17.0,10.0,79.9,6.7,18.3,12.5186995,20.7,40.2,27.5,15.6,6.1,59.00720584,32.7,
2020,Artzentales,Vespa Velutina,48008,7,2019,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C045,2811,JUL,La Garbea,0.0,86.7,0.809987233,0.333216174,0.184063862,16.0,5.0,29.5,2.2,12.1,12.49319847,18.1,35.6,23.5,14.4,15.6,73.1,41.1,
2020,Atxondo,Vespa Velutina,48091,7,2019,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,2826,JUL,Urkiola,0.0,84.6,0.95656352,0.35878644,0.177526144,20.0,12.0,94.0,4.0,25.5,18.8,17.0,34.5,22.5,12.5,5.7,54.0,27.2,
2020,Aulesti,Vespa Velutina,48070,7,2019,0.0,45.0,28.0,0.0,1.0,1.0,0.0,0.0,C0BD,2809,JUL,Iruzubieta,0.0,82.1,0.243,0.131,0.11199999999999999,14.0,7.0,59.8,3.5,16.2,12.51176735,20.2,39.5,25.5,15.1,11.47449847,75.05701216,40.30951015,
2020,Bakio,Vespa Velutina,48012,7,2019,30.0,19.0,0.0,107.0,0.0,0.0,0.0,0.0,C019,2813,JUL,Matxitxako,0.0,86.7,0.932112052,0.38441931799999995,0.175642517,16.0,9.0,84.2,4.8,27.8,18.0,19.6,36.0,23.0,17.1,19.4,102.6,43.3,
2020,Balmaseda,Vespa Velutina,48090,7,2019,244.0,15.0,0.0,27.0,0.0,0.0,0.0,0.0,C0C2,2797,JUL,Balmaseda,0.0,74.9,0.293,0.257,0.248,10.0,2.0,21.4,1.0,12.6,12.54708026,20.4,39.3,27.0,14.3,10.67627072,72.35634198,40.202668599999996,
2020,Barakaldo,Vespa Velutina,48013,7,2019,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,C039,2803,JUL,Deusto,0.0,73.5,0.852059137,0.351199135,0.18039028699999998,13.0,5.0,45.7,2.6,20.5,19.7,21.0,38.7,24.7,17.9,10.6,56.2,34.2,
2020,Barrika,Vespa Velutina,48014,7,2019,0.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,C042,2822,JUL,Punta Galea,0.0,80.21468986,0.821776361,0.35777531700000004,0.198166046,12.0,7.0,35.9,2.3,12.7,12.54502535,20.5,36.4,23.1,18.1,14.0,74.5,38.4,
2020,Basauri,Vespa Velutina,48015,7,2019,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,C037,2828,JUL,Venta Alta,0.0,77.2,0.8742446770000001,0.369995044,0.19006784399999999,15.0,10.0,54.4,4.6,21.4,19.1,20.4,38.6,26.1,15.7,8.4,47.5,35.7,
2020,Bedia,Vespa Velutina,48092,7,2019,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C0B3,2827,JUL,Urkizu,0.0,77.8,0.324,0.132,0.086,14.0,11.0,67.4,4.2,14.0,12.55803308,20.5,39.4,26.7,15.6,11.23437132,74.26200164,40.19321813,
2020,Berango,Vespa Velutina,48016,7,2019,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,2822,JUL,Punta Galea,0.0,80.21468986,0.821776361,0.35777531700000004,0.198166046,12.0,7.0,35.9,2.3,12.7,12.54502535,20.5,36.4,23.1,18.1,14.0,74.5,38.4,
2020,Bermeo,Vespa Velutina,48017,7,2019,260.0,74.0,0.0,0.0,2.0,1.0,0.0,0.0,C069,2798,JUL,Bermeo,0.0,91.1,0.8458939879999999,0.35646928299999997,0.18577014100000003,13.0,9.0,59.8,4.4,21.0,19.1,20.3,36.4,24.0,17.0,8.7,65.2,34.0,
2020,Berriatua,Vespa Velutina,48018,7,2019,0.0,37.0,9.0,4.0,1.0,1.0,0.0,0.0,C0BE,2800,JUL,Berriatua,0.0,85.9,0.303,0.162,0.129,15.0,7.0,50.2,2.5,18.9,12.50295073,21.1,41.9,25.6,16.8,11.66070065,75.05141504,40.4203786,
2020,Berriz,Vespa Velutina,48019,7,2019,0.0,53.0,1.0,1.0,4.0,0.0,0.0,0.0,C036,2810,JUL,Iurreta,0.0,76.9,0.864494923,0.357204669,0.19139072,13.0,9.0,73.6,5.9,19.2,19.5,20.5,40.1,26.7,15.7,8.5,63.4,34.5,
2020,Busturia,Vespa Velutina,48021,7,2019,0.0,37.0,1.0,2.0,0.0,4.0,1.0,0.0,C069,2798,JUL,Bermeo,0.0,91.1,0.8458939879999999,0.35646928299999997,0.18577014100000003,13.0,9.0,59.8,4.4,21.0,19.1,20.3,36.4,24.0,17.0,8.7,65.2,34.0,
2020,Derio,Vespa Velutina,48901,7,2019,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,2802,JUL,Derio,0.0,79.5,0.8893444420000001,0.37628763200000004,0.188036674,14.0,7.0,44.6,2.5,18.8,18.6,20.2,39.3,26.3,15.3,5.9,48.2,28.5,
2020,Dima,Vespa Velutina,48026,7,2019,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C022,2826,JUL,Urkiola,0.0,84.6,0.95656352,0.35878644,0.177526144,20.0,12.0,94.0,4.0,25.5,18.8,17.0,34.5,22.5,12.5,5.7,54.0,27.2,
2020,Durango,Vespa Velutina,48027,7,2019,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,C0B7,2812,JUL,Mañaria,0.0,77.7,0.306,0.114,0.071,15.0,10.0,89.0,6.6,23.9,12.52535384,19.9,39.7,26.6,14.6,11.30657666,74.47174648,40.18885597,
2020,Ea,Vespa Velutina,48028,7,2019,103.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,C002,2796,JUL,Arteaga,0.0,84.4,0.9000232909999999,0.365986335,0.19775511699999998,15.0,11.0,67.0,9.5,17.8,19.2,20.6,39.4,25.3,16.3,4.9,61.9,28.9,
2020,Elantxobe,Vespa Velutina,48031,7,2019,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C002,2796,JUL,Arteaga,0.0,84.4,0.9000232909999999,0.365986335,0.19775511699999998,15.0,11.0,67.0,9.5,17.8,19.2,20.6,39.4,25.3,16.3,4.9,61.9,28.9,
2020,Elorrio,Vespa Velutina,48032,7,2019,81.0,61.0,0.0,14.0,0.0,0.0,0.0,0.0,C0D3,2831,JUL,Aixola,0.0,84.3,0.263,0.08199999999999999,0.069,17.0,9.0,75.6,7.3,16.8,12.55055214,18.7,37.8,25.0,13.9,11.84772627,75.86752816,40.25845485,
2020,Erandio,Vespa Velutina,48902,7,2019,0.0,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,2807,JUL,Galindo,0.0,73.6,0.810959538,0.35816990299999996,0.21823894100000002,12.0,5.0,39.1,2.9,20.9,12.55994454,22.0,39.4,27.0,18.1,9.744497134,52.2,40.23464445,
2020,EreÃ±o,Vespa Velutina,48033,7,2019,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,2796,JUL,Arteaga,0.0,84.4,0.9000232909999999,0.365986335,0.19775511699999998,15.0,11.0,67.0,9.5,17.8,19.2,20.6,39.4,25.3,16.3,4.9,61.9,28.9,
2020,Ermua,Vespa Velutina,48034,7,2019,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,2804,JUL,Eitzaga,0.0,83.4,0.8191582540000001,0.335361707,0.19545410300000002,14.0,6.0,66.4,5.1,17.6,12.56309982,20.5,42.4,28.5,14.8,5.1,68.8,29.1,
2020,Errigoiti,Vespa Velutina,48079,7,2019,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,2815,JUL,Muxika,0.0,79.7,0.32,0.145,0.122,16.0,10.0,74.3,6.8,19.6,12.54744621,20.6,40.2,26.1,15.4,11.42286536,74.14679799,40.24841054,
2020,Etxebarri,Vespa Velutina,48029,7,2019,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,2791,JUL,Abusu (La Peña),0.0,82.4,0.396,0.092,0.022000000000000002,16.0,6.0,58.8,6.1,23.8,12.53638911,20.4,37.7,25.4,16.1,11.55208918,74.62866329999999,40.33614347,
2020,Etxebarria,Vespa Velutina,48030,7,2019,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,2809,JUL,Iruzubieta,0.0,82.1,0.243,0.131,0.11199999999999999,14.0,7.0,59.8,3.5,16.2,12.51176735,20.2,39.5,25.5,15.1,11.47449847,75.05701216,40.30951015,
2020,Forua,Vespa Velutina,48906,7,2019,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,2796,JUL,Arteaga,0.0,84.4,0.9000232909999999,0.365986335,0.19775511699999998,15.0,11.0,67.0,9.5,17.8,19.2,20.6,39.4,25.3,16.3,4.9,61.9,28.9,
2020,Fruiz,Vespa Velutina,48035,7,2019,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,2814,JUL,Mungia,0.0,85.2,0.708,0.309,0.22699999999999998,15.0,9.0,67.1,3.7,21.2,18.7,21.1,39.6,25.9,16.8,6.5,49.0,31.6,
2020,Galdakao,Vespa Velutina,48036,7,2019,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,C037,2828,JUL,Venta Alta,0.0,77.2,0.8742446770000001,0.369995044,0.19006784399999999,15.0,10.0,54.4,4.6,21.4,19.1,20.4,38.6,26.1,15.7,8.4,47.5,35.7,
2020,Galdames,Vespa Velutina,48037,7,2019,0.0,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,2794,JUL,Arboleda,0.0,87.9,0.849765331,0.34174237799999996,0.200679842,13.0,7.0,56.6,3.7,24.5,12.56610399,20.0,37.7,24.9,16.0,5.1,76.7,28.0,
2020,Gamiz-Fika,Vespa Velutina,48038,7,2019,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,2802,JUL,Derio,0.0,79.5,0.8893444420000001,0.37628763200000004,0.188036674,14.0,7.0,44.6,2.5,18.8,18.6,20.2,39.3,26.3,15.3,5.9,48.2,28.5,
2020,Garai,Vespa Velutina,48039,7,2019,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,C036,2810,JUL,Iurreta,0.0,76.9,0.864494923,0.357204669,0.19139072,13.0,9.0,73.6,5.9,19.2,19.5,20.5,40.1,26.7,15.7,8.5,63.4,34.5,
2020,Gatika,Vespa Velutina,48040,7,2019,0.0,41.0,14.0,17.0,7.0,0.0,2.0,0.0,C057,2814,JUL,Mungia,0.0,85.2,0.708,0.309,0.22699999999999998,15.0,9.0,67.1,3.7,21.2,18.7,21.1,39.6,25.9,16.8,6.5,49.0,31.6,
2020,Gautegiz Arteaga,Vespa Velutina,48041,7,2019,0.0,28.0,3.0,9.0,5.0,1.0,0.0,0.0,C002,2796,JUL,Arteaga,0.0,84.4,0.9000232909999999,0.365986335,0.19775511699999998,15.0,11.0,67.0,9.5,17.8,19.2,20.6,39.4,25.3,16.3,4.9,61.9,28.9,
2020,Gernika-Lumo,Vespa Velutina,48046,7,2019,0.0,11.0,11.0,31.0,8.0,0.0,0.0,0.0,C063,2815,JUL,Muxika,0.0,79.7,0.32,0.145,0.122,16.0,10.0,74.3,6.8,19.6,12.54744621,20.6,40.2,26.1,15.4,11.42286536,74.14679799,40.24841054,
2020,Getxo,Vespa Velutina,48044,7,2019,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,2822,JUL,Punta Galea,0.0,80.21468986,0.821776361,0.35777531700000004,0.198166046,12.0,7.0,35.9,2.3,12.7,12.54502535,20.5,36.4,23.1,18.1,14.0,74.5,38.4,
2020,Gizaburuaga,Vespa Velutina,48047,7,2019,0.0,18.0,6.0,0.0,0.0,1.0,0.0,0.0,C0BA,2817,JUL,Oleta,0.0,83.2,0.25,0.128,0.10400000000000001,13.0,9.0,76.2,7.2,36.1,12.50689545,21.3,40.2,26.0,16.9,11.46586019,74.49020385,40.391226700000004,
2020,Gordexola,Vespa Velutina,48042,7,2019,0.0,14.0,0.0,39.0,0.0,0.0,0.0,0.0,C0C3,2824,JUL,Sodupe,0.0,76.5,0.8111328870000001,0.337712234,0.19852489399999998,15.0,6.0,42.5,2.9,13.5,12.55822432,21.2,41.4,27.5,16.0,7.4,59.0,35.3,
2020,Gorliz,Vespa Velutina,48043,7,2019,650.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,C057,2814,JUL,Mungia,0.0,85.2,0.708,0.309,0.22699999999999998,15.0,9.0,67.1,3.7,21.2,18.7,21.1,39.6,25.9,16.8,6.5,49.0,31.6,
2020,GÃ¼eÃ±es,Vespa Velutina,48045,7,2019,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,2824,JUL,Sodupe,0.0,76.5,0.8111328870000001,0.337712234,0.19852489399999998,15.0,6.0,42.5,2.9,13.5,12.55822432,21.2,41.4,27.5,16.0,7.4,59.0,35.3,
2020,Ibarrangelu,Vespa Velutina,48048,7,2019,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,C002,2796,JUL,Arteaga,0.0,84.4,0.9000232909999999,0.365986335,0.19775511699999998,15.0,11.0,67.0,9.5,17.8,19.2,20.6,39.4,25.3,16.3,4.9,61.9,28.9,
2020,Igorre,Vespa Velutina,48094,7,2019,0.0,32.0,6.0,4.0,7.0,0.0,0.0,1.0,C033,2808,JUL,Igorre,0.0,79.4,0.836167078,0.34081770899999997,0.188201815,17.0,10.0,79.9,6.7,18.3,12.5186995,20.7,40.2,27.5,15.6,6.1,59.00720584,32.7,
2020,Ispaster,Vespa Velutina,48049,7,2019,0.0,44.0,46.0,0.0,1.0,1.0,1.0,0.0,C0BA,2817,JUL,Oleta,0.0,83.2,0.25,0.128,0.10400000000000001,13.0,9.0,76.2,7.2,36.1,12.50689545,21.3,40.2,26.0,16.9,11.46586019,74.49020385,40.391226700000004,
2020,Iurreta,Vespa Velutina,48910,7,2019,0.0,58.0,0.0,29.0,2.0,0.0,0.0,0.0,C0B6,2799,JUL,Berna,0.0,84.8,0.7707026290000001,0.327269724,0.181983105,13.0,8.0,77.6,5.3,21.8,12.51261262,20.2,39.6,27.2,14.9,11.70566699,74.99456914,40.33034102,
2020,Izurtza,Vespa Velutina,48050,7,2019,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,C0B7,2812,JUL,Mañaria,0.0,77.7,0.306,0.114,0.071,15.0,10.0,89.0,6.6,23.9,12.52535384,19.9,39.7,26.6,14.6,11.30657666,74.47174648,40.18885597,
2020,Karrantza Harana/Valle de Carranza,Vespa Velutina,48022,7,2019,142.0,25.0,1.0,12.0,1.0,0.0,2.0,0.0,C065,2801,JUL,Cerroja,0.0,84.4,0.878147518,0.33473596699999997,0.186999455,19.0,9.0,50.7,3.4,14.0,19.0,17.9,35.0,22.8,14.3,9.7,72.7,32.9,
2020,Kortezubi,Vespa Velutina,48907,7,2019,267.0,36.0,5.0,14.0,0.0,1.0,0.0,0.0,C002,2796,JUL,Arteaga,0.0,84.4,0.9000232909999999,0.365986335,0.19775511699999998,15.0,11.0,67.0,9.5,17.8,19.2,20.6,39.4,25.3,16.3,4.9,61.9,28.9,
2020,Larrabetzu,Vespa Velutina,48052,7,2019,0.0,36.0,4.0,32.0,0.0,0.0,0.0,0.0,C003,2802,JUL,Derio,0.0,79.5,0.8893444420000001,0.37628763200000004,0.188036674,14.0,7.0,44.6,2.5,18.8,18.6,20.2,39.3,26.3,15.3,5.9,48.2,28.5,
2020,Laukiz,Vespa Velutina,48053,7,2019,0.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,C057,2814,JUL,Mungia,0.0,85.2,0.708,0.309,0.22699999999999998,15.0,9.0,67.1,3.7,21.2,18.7,21.1,39.6,25.9,16.8,6.5,49.0,31.6,
2020,Leioa,Vespa Velutina,48054,7,2019,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C038,2807,JUL,Galindo,0.0,73.6,0.810959538,0.35816990299999996,0.21823894100000002,12.0,5.0,39.1,2.9,20.9,12.55994454,22.0,39.4,27.0,18.1,9.744497134,52.2,40.23464445,
2020,Lekeitio,Vespa Velutina,48057,7,2019,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,C0BA,2817,JUL,Oleta,0.0,83.2,0.25,0.128,0.10400000000000001,13.0,9.0,76.2,7.2,36.1,12.50689545,21.3,40.2,26.0,16.9,11.46586019,74.49020385,40.391226700000004,
2020,Lemoa,Vespa Velutina,48055,7,2019,0.0,25.0,1.0,5.0,0.0,0.0,0.0,0.0,C0B3,2827,JUL,Urkizu,0.0,77.8,0.324,0.132,0.086,14.0,11.0,67.4,4.2,14.0,12.55803308,20.5,39.4,26.7,15.6,11.23437132,74.26200164,40.19321813,
2020,Lemoiz,Vespa Velutina,48056,7,2019,0.0,12.0,7.0,6.0,0.0,0.0,0.0,0.0,C057,2814,JUL,Mungia,0.0,85.2,0.708,0.309,0.22699999999999998,15.0,9.0,67.1,3.7,21.2,18.7,21.1,39.6,25.9,16.8,6.5,49.0,31.6,
2020,Lezama,Vespa Velutina,48081,7,2019,0.0,34.0,0.0,132.0,0.0,1.0,0.0,0.0,C003,2802,JUL,Derio,0.0,79.5,0.8893444420000001,0.37628763200000004,0.188036674,14.0,7.0,44.6,2.5,18.8,18.6,20.2,39.3,26.3,15.3,5.9,48.2,28.5,
2020,Loiu,Vespa Velutina,48903,7,2019,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,C0B9,2823,JUL,Sangroniz,0.0,81.5,0.8740000000000001,0.38799999999999996,0.345,14.0,4.0,53.4,4.7,25.6,12.52377509,20.7,38.2,26.4,15.7,11.43585966,74.69070895,40.32368527,
2020,Mallabia,Vespa Velutina,48058,7,2019,0.0,58.0,16.0,0.0,0.0,0.0,0.0,0.0,C075,2804,JUL,Eitzaga,0.0,83.4,0.8191582540000001,0.335361707,0.19545410300000002,14.0,6.0,66.4,5.1,17.6,12.56309982,20.5,42.4,28.5,14.8,5.1,68.8,29.1,
2020,Markina-Xemein,Vespa Velutina,48060,7,2019,0.0,59.0,21.0,15.0,2.0,0.0,0.0,0.0,C0BD,2809,JUL,Iruzubieta,0.0,82.1,0.243,0.131,0.11199999999999999,14.0,7.0,59.8,3.5,16.2,12.51176735,20.2,39.5,25.5,15.1,11.47449847,75.05701216,40.30951015,
2020,Maruri-Jatabe,Vespa Velutina,48061,7,2019,0.0,15.0,8.0,10.0,0.0,0.0,0.0,0.0,C057,2814,JUL,Mungia,0.0,85.2,0.708,0.309,0.22699999999999998,15.0,9.0,67.1,3.7,21.2,18.7,21.1,39.6,25.9,16.8,6.5,49.0,31.6,
2020,MaÃ±aria,Vespa Velutina,48059,7,2019,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,2812,JUL,Mañaria,0.0,77.7,0.306,0.114,0.071,15.0,10.0,89.0,6.6,23.9,12.52535384,19.9,39.7,26.6,14.6,11.30657666,74.47174648,40.18885597,
2020,Mendata,Vespa Velutina,48062,7,2019,0.0,40.0,3.0,3.0,5.0,1.0,0.0,0.0,C063,2815,JUL,Muxika,0.0,79.7,0.32,0.145,0.122,16.0,10.0,74.3,6.8,19.6,12.54744621,20.6,40.2,26.1,15.4,11.42286536,74.14679799,40.24841054,
2020,Mendexa,Vespa Velutina,48063,7,2019,0.0,35.0,10.0,14.0,0.0,3.0,0.0,0.0,C0BA,2817,JUL,Oleta,0.0,83.2,0.25,0.128,0.10400000000000001,13.0,9.0,76.2,7.2,36.1,12.50689545,21.3,40.2,26.0,16.9,11.46586019,74.49020385,40.391226700000004,
2020,MeÃ±aka,Vespa Velutina,48064,7,2019,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C057,2814,JUL,Mungia,0.0,85.2,0.708,0.309,0.22699999999999998,15.0,9.0,67.1,3.7,21.2,18.7,21.1,39.6,25.9,16.8,6.5,49.0,31.6,
2020,Morga,Vespa Velutina,48066,7,2019,0.0,22.0,3.0,39.0,0.0,0.0,0.0,0.0,C063,2815,JUL,Muxika,0.0,79.7,0.32,0.145,0.122,16.0,10.0,74.3,6.8,19.6,12.54744621,20.6,40.2,26.1,15.4,11.42286536,74.14679799,40.24841054,
2020,Mundaka,Vespa Velutina,48068,7,2019,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,C069,2798,JUL,Bermeo,0.0,91.1,0.8458939879999999,0.35646928299999997,0.18577014100000003,13.0,9.0,59.8,4.4,21.0,19.1,20.3,36.4,24.0,17.0,8.7,65.2,34.0,
2020,Mungia,Vespa Velutina,48069,7,2019,0.0,71.0,4.0,32.0,1.0,0.0,0.0,0.0,C057,2814,JUL,Mungia,0.0,85.2,0.708,0.309,0.22699999999999998,15.0,9.0,67.1,3.7,21.2,18.7,21.1,39.6,25.9,16.8,6.5,49.0,31.6,
2020,Munitibar-Arbatzegi Gerrikaitz,Vespa Velutina,48007,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C046,2816,JUL,Oiz,0.0,82.2,0.925351508,0.35039512100000003,0.195560627,18.0,10.0,90.2,0.4,20.5,12.47836572,16.3,33.0,19.7,13.0,19.2,95.4,43.5,
2020,Murueta,Vespa Velutina,48908,7,2019,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C002,2796,JUL,Arteaga,0.0,84.4,0.9000232909999999,0.365986335,0.19775511699999998,15.0,11.0,67.0,9.5,17.8,19.2,20.6,39.4,25.3,16.3,4.9,61.9,28.9,
2020,Muskiz,Vespa Velutina,48071,7,2019,635.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,C061,2794,JUL,Arboleda,0.0,87.9,0.849765331,0.34174237799999996,0.200679842,13.0,7.0,56.6,3.7,24.5,12.56610399,20.0,37.7,24.9,16.0,5.1,76.7,28.0,
2020,Muxika,Vespa Velutina,48067,7,2019,400.0,97.0,21.0,122.0,10.0,0.0,3.0,0.0,C063,2815,JUL,Muxika,0.0,79.7,0.32,0.145,0.122,16.0,10.0,74.3,6.8,19.6,12.54744621,20.6,40.2,26.1,15.4,11.42286536,74.14679799,40.24841054,
2020,Nabarniz,Vespa Velutina,48909,7,2019,0.0,16.0,5.0,1.0,0.0,0.0,0.0,0.0,C002,2796,JUL,Arteaga,0.0,84.4,0.9000232909999999,0.365986335,0.19775511699999998,15.0,11.0,67.0,9.5,17.8,19.2,20.6,39.4,25.3,16.3,4.9,61.9,28.9,
2020,Ondarroa,Vespa Velutina,48073,7,2019,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,C0BE,2800,JUL,Berriatua,0.0,85.9,0.303,0.162,0.129,15.0,7.0,50.2,2.5,18.9,12.50295073,21.1,41.9,25.6,16.8,11.66070065,75.05141504,40.4203786,
2020,Orozko,Vespa Velutina,48075,7,2019,212.0,82.0,1.0,9.0,1.0,0.0,0.0,0.0,C0B4,2820,JUL,Orozko,0.0,78.5,0.121,0.031,0.0,16.0,9.0,54.7,5.8,11.1,12.50669197,19.8,39.5,26.6,14.7,5.1,41.8,28.6,
2020,Ortuella,Vespa Velutina,48083,7,2019,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,2794,JUL,Arboleda,0.0,87.9,0.849765331,0.34174237799999996,0.200679842,13.0,7.0,56.6,3.7,24.5,12.56610399,20.0,37.7,24.9,16.0,5.1,76.7,28.0,
2020,Otxandio,Vespa Velutina,48072,7,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C054,2821,JUL,Otxandio,0.0,80.9,0.303,0.03,0.0,18.0,9.0,80.1,13.2,35.9,18.7,18.3,36.7,25.2,12.3,6.2,43.2,29.1,
2020,Plentzia,Vespa Velutina,48077,7,2019,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,C057,2814,JUL,Mungia,0.0,85.2,0.708,0.309,0.22699999999999998,15.0,9.0,67.1,3.7,21.2,18.7,21.1,39.6,25.9,16.8,6.5,49.0,31.6,
2020,Portugalete,Vespa Velutina,48078,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C038,2807,JUL,Galindo,0.0,73.6,0.810959538,0.35816990299999996,0.21823894100000002,12.0,5.0,39.1,2.9,20.9,12.55994454,22.0,39.4,27.0,18.1,9.744497134,52.2,40.23464445,
2020,Santurtzi,Vespa Velutina,48082,7,2019,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,2794,JUL,Arboleda,0.0,87.9,0.849765331,0.34174237799999996,0.200679842,13.0,7.0,56.6,3.7,24.5,12.56610399,20.0,37.7,24.9,16.0,5.1,76.7,28.0,
2020,Sestao,Vespa Velutina,48084,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C038,2807,JUL,Galindo,0.0,73.6,0.810959538,0.35816990299999996,0.21823894100000002,12.0,5.0,39.1,2.9,20.9,12.55994454,22.0,39.4,27.0,18.1,9.744497134,52.2,40.23464445,
