"","fecha","codigo","año","mes","ESTACION","TIPO","cota..m.","latitude","longitude","hum_imputed_proba","lev_max_imputed_proba","lev_mid_imputed_proba","lev_min_imputed_proba","month","rain_1mm","rain_cum","rain_imputed_proba","rain_max_10_imputed_proba","rain_max_day_imputed_proba","sun_imputed_proba","temp_avg_imputed_proba","temp_max_abs_imputed_proba","temp_max_avg_imputed_proba","temp_min_abs_imputed_proba","wind_avg_imputed_proba","wind_max_avg","wind_max_imputed_proba"
"1754",2019-12-01,"C050",2019,12,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0751383975148201,"DIC",9,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6,NA
"1755",2016-08-01,"C050",2016,8,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0583436042070389,"AGO",3,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA
"1756",2019-02-01,"C050",2019,2,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0706698969006538,"FEB",4,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2,NA
"1757",2019-11-01,"C050",2019,11,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0992497727274895,"NOV",18,133.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.6,NA
"1758",2016-10-01,"C050",2016,10,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0614003501832485,"OCT",5,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4,NA
"1759",2017-08-01,"C050",2017,8,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0747142881155014,"AGO",3,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7,NA
"1760",2016-04-01,"C050",2016,4,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0778657272458076,"ABR",12,49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2,NA
"1761",NA,"C050",NA,NA,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0722456499934196,"SET",3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2,NA
"1762",2017-10-01,"C050",2017,10,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0739975124597549,"OCT",3,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6,NA
"1763",2016-06-01,"C050",2016,6,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0750349536538124,"JUN",5,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA
"1764",2019-06-01,"C050",2019,6,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0755677819252014,"JUN",4,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3,NA
"1765",2018-04-01,"C050",2018,4,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0728635117411613,"ABR",11,89.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6,NA
"1766",2017-04-01,"C050",2017,4,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0596371740102768,"ABR",3,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7,NA
"1767",2019-03-01,"C050",2019,3,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0730387046933174,"MAR",3,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7,NA
"1768",2019-07-01,"C050",2019,7,"Zambrana","M",470,42.7484198776031,-2.87336104307314,0.0156668554991484,0.00990098994225264,0.00990098994225264,0.0888659358024597,"JUL",6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7,NA
"1769",NA,"C050",NA,NA,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0753866657614708,"SET",2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3,NA
"1770",2018-06-01,"C050",2018,6,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.117919683456421,"JUN",7,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1,NA
"1771",2016-03-01,"C050",2016,3,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0771031007170677,"MAR",10,94.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA
"1772",2018-08-01,"C050",2018,8,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0707006528973579,"AGO",0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7,NA
"1773",2019-04-01,"C050",2019,4,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0726375728845596,"ABR",8,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8,NA
"1774",NA,"C050",NA,NA,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0776486471295357,"SET",5,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8,NA
"1775",2018-02-01,"C050",2018,2,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0754868611693382,"FEB",7,34.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA
"1776",2016-11-01,"C050",2016,11,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0509072281420231,"NOV",9,95.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,NA
"1777",2016-05-01,"C050",2016,5,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.080507718026638,"MAY",8,54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8,NA
"1778",2018-12-01,"C050",2018,12,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0728602781891823,"DIC",3,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3,NA
"1779",2019-08-01,"C050",2019,8,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0726931467652321,"AGO",4,23.5,NA,NA,NA,NA,0.0504246465861797,NA,0.0538930520415306,0.0519433319568634,NA,39.9,NA
"1780",2018-05-01,"C050",2018,5,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.106404259800911,"MAY",10,90.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9,NA
"1781",2018-01-01,"C050",2018,1,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.064123772084713,"ENE",10,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA
"1782",2016-07-01,"C050",2016,7,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0590773522853851,"JUL",2,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4,NA
"1783",2017-06-01,"C050",2017,6,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0708077326416969,"JUN",10,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6,NA
"1784",2018-11-01,"C050",2018,11,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0588811486959457,"NOV",11,62.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,NA
"1785",2019-10-01,"C050",2019,10,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0741442963480949,"OCT",5,37.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6,NA
"1786",2016-12-01,"C050",2016,12,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0622903741896152,"DIC",3,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA
"1787",2018-03-01,"C050",2018,3,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0649295598268509,"MAR",12,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.2,NA
"1788",2017-11-01,"C050",2017,11,"Zambrana","M",470,42.7484198776031,-2.87336104307314,NA,0.00990098994225264,0.00990098994225264,0.0777324289083481,"NOV",9,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA
"1789",2016-02-01,"C051",2016,2,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0589976795017719,"FEB",16,225.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.6,NA
"1790",2019-12-01,"C051",2019,12,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,NA,"DIC",11,76.7,NA,NA,NA,0.349075883626938,NA,NA,NA,NA,NA,37,NA
"1791",2018-01-01,"C051",2018,1,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0809261873364449,"ENE",19,159.1,NA,NA,NA,0.326620697975159,NA,NA,NA,NA,NA,33.4,NA
"1792",2016-07-01,"C051",2016,7,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0907706022262573,"JUL",7,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,NA
"1793",2019-02-01,"C051",2019,2,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,NA,"FEB",5,53.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8,NA
"1794",2017-02-01,"C051",2017,2,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0697963908314705,"FEB",9,53.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6,NA
"1795",2019-08-01,"C051",2019,8,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,NA,"AGO",7,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9,NA
"1796",2018-07-01,"C051",2018,7,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0850926637649536,"JUL",7,51.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9,NA
"1797",2016-10-01,"C051",2016,10,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.128516986966133,"OCT",3,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8,NA
"1798",2018-03-01,"C051",2018,3,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0506504960358143,"MAR",19,130,NA,NA,NA,0.355243414640427,NA,NA,NA,NA,NA,51.8,NA
"1799",2016-04-01,"C051",2016,4,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0535690858960152,"ABR",14,58.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3,NA
"1800",2018-02-01,"C051",2018,2,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0812141820788383,"FEB",18,159.4,NA,NA,NA,0.457088142633438,NA,NA,NA,NA,NA,30,NA
"1801",NA,"C051",NA,NA,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,NA,"SET",6,43.1,NA,NA,NA,0.809173464775085,NA,NA,NA,NA,NA,29.7,NA
"1802",2017-08-01,"C051",2017,8,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0885752812027931,"AGO",6,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5,NA
"1803",2019-10-01,"C051",2019,10,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,NA,"OCT",8,68.7,NA,NA,NA,0.20056089758873,NA,NA,NA,NA,NA,31.3,NA
"1804",2019-07-01,"C051",2019,7,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,NA,"JUL",8,44.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5,NA
"1805",2017-05-01,"C051",2017,5,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0879654139280319,"MAY",8,63.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7,NA
"1806",2017-11-01,"C051",2017,11,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0867886319756508,"NOV",13,102.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.7,NA
"1807",NA,"C051",NA,NA,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.119533576071262,"SET",11,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,NA
"1808",2017-07-01,"C051",2017,7,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0760041177272797,"JUL",4,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9,NA
"1809",2016-01-01,"C051",2016,1,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0615690536797047,"ENE",14,97.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2,NA
"1810",2019-03-01,"C051",2019,3,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,NA,"MAR",8,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3,NA
"1811",2018-12-01,"C051",2018,12,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0748163834214211,"DIC",5,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.9,NA
"1812",2016-08-01,"C051",2016,8,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0985667482018471,"AGO",3,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1,NA
"1813",2016-06-01,"C051",2016,6,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.100551106035709,"JUN",7,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2,NA
"1814",2016-05-01,"C051",2016,5,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0934451594948769,"MAY",10,52.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1,NA
"1815",2019-01-01,"C051",2019,1,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,NA,"ENE",14,228.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8,NA
"1816",2017-10-01,"C051",2017,10,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0952401980757713,"OCT",3,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA
"1817",2017-01-01,"C051",2017,1,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0777629539370537,"ENE",8,134.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1,NA
"1818",2017-04-01,"C051",2017,4,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0792923867702484,"ABR",6,43.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1,NA
"1819",2019-05-01,"C051",2019,5,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,NA,"MAY",11,52.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3,NA
"1820",2018-05-01,"C051",2018,5,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.131465092301369,"MAY",13,75.7,NA,NA,NA,0.427836716175079,NA,NA,NA,NA,NA,27.9,NA
"1821",2018-06-01,"C051",2018,6,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.115364946424961,"JUN",13,67.8,NA,NA,NA,0.312693446874619,NA,NA,NA,NA,NA,25.5,NA
"1822",2018-04-01,"C051",2018,4,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0735010430216789,"ABR",13,120.3,NA,NA,NA,0.24820514023304,NA,NA,NA,NA,NA,35.2,NA
"1823",2018-11-01,"C051",2018,11,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0810660570859909,"NOV",10,56.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2,NA
"1824",2016-11-01,"C051",2016,11,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0757830739021301,"NOV",12,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6,NA
"1825",2016-03-01,"C051",2016,3,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0623809285461903,"MAR",17,189.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7,NA
"1826",2017-03-01,"C051",2017,3,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0676512196660042,"MAR",7,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6,NA
"1827",2019-06-01,"C051",2019,6,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,NA,"JUN",8,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1,NA
"1828",2017-12-01,"C051",2017,12,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0639403387904167,"DIC",17,187.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4,NA
"1829",2019-04-01,"C051",2019,4,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,NA,"ABR",9,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6,NA
"1830",NA,"C051",NA,NA,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.103017836809158,"SET",9,72.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6,NA
"1831",NA,"C051",NA,NA,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0959367379546165,"SET",1,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1,NA
"1832",2018-10-01,"C051",2018,10,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.118769928812981,"OCT",10,119.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7,NA
"1833",2019-11-01,"C051",2019,11,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,NA,"NOV",23,254.5,NA,NA,NA,0.568740725517273,NA,NA,NA,NA,NA,43.3,NA
"1834",2016-12-01,"C051",2016,12,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0702630430459976,"DIC",5,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6,NA
"1835",2018-08-01,"C051",2018,8,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0995941609144211,"AGO",5,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA
"1836",2017-06-01,"C051",2017,6,"Saratxo","A",230,43.0368184782365,-2.95610190220136,NA,NA,NA,0.0957870557904243,"JUN",11,94.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1,NA
"1837",2017-04-01,"C052",2017,4,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.0600909404456615,"ABR",7,93.8,NA,NA,NA,0.444087326526642,NA,NA,NA,NA,0.0320779159665108,32.8,0.0286167319864035
"1838",2019-10-01,"C052",2019,10,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,NA,"OCT",15,155.4,NA,NA,NA,0.393489331007004,NA,NA,NA,NA,0.0250266045331955,33.7,0.045962255448103
"1839",2017-10-01,"C052",2017,10,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.0917394086718559,"OCT",8,58.5,NA,NA,NA,0.499523669481277,NA,NA,NA,NA,0.0277950372546911,29.4,0.0376788266003132
"1840",2018-08-01,"C052",2018,8,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.110122710466385,"AGO",8,34.9,NA,NA,NA,0.363386124372482,NA,NA,NA,NA,0.0284485165029764,31,0.0248606745153666
"1841",2018-12-01,"C052",2018,12,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.0474049635231495,"DIC",10,131.3,NA,NA,NA,0.217938020825386,NA,NA,NA,NA,0.0302254147827625,29.4,0.030985277146101
"1842",2018-03-01,"C052",2018,3,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.0496414415538311,"MAR",20,183.8,NA,NA,NA,0.426646143198013,NA,NA,NA,NA,0.0350557193160057,36.1,0.0303917210549116
"1843",2018-06-01,"C052",2018,6,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.0928628668189049,"JUN",16,135.9,NA,NA,NA,0.223809584975243,NA,NA,NA,NA,0.0265067480504513,34.4,0.0526701547205448
"1844",2018-07-01,"C052",2018,7,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.100938744843006,"JUL",15,104.3,NA,NA,NA,0.376250177621841,NA,NA,NA,NA,0.034137986600399,31.8,0.0277468208223581
"1845",2019-04-01,"C052",2019,4,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,NA,"ABR",16,141.4,NA,NA,NA,0.416896790266037,NA,NA,NA,NA,0.0332891494035721,29.6,0.0267179291695356
"1846",2018-01-01,"C052",2018,1,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.0566119849681854,"ENE",23,428.3,NA,NA,NA,0.252129763364792,NA,NA,NA,NA,0.0268012676388025,29.4,0.0304951462894678
"1847",2019-06-01,"C052",2019,6,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,NA,"JUN",9,90.6,NA,NA,NA,0.279717445373535,NA,NA,NA,NA,0.0379309318959713,38.5,0.0367963798344135
"1848",2016-12-01,"C052",2016,12,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.083919458091259,"DIC",6,30.7,NA,NA,NA,0.712494730949402,NA,NA,NA,NA,0.0374340452253819,31.1,0.0287234857678413
"1849",2017-08-01,"C052",2017,8,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,0.00990098994225264,0.0740474313497543,"AGO",11,122.6,NA,NA,NA,0.226334556937218,NA,NA,NA,NA,0.0293657276779413,41.8,0.0343269109725952
"1850",2016-05-01,"C052",2016,5,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.101553551852703,"MAY",16,133.2,NA,NA,NA,0.252379387617111,NA,NA,NA,NA,0.0252896323800087,37.9,0.036598838865757
"1851",2016-07-01,"C052",2016,7,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.0902980864048004,"JUL",12,66,NA,NA,NA,0.663061499595642,NA,NA,NA,NA,0.030080609023571,30,0.0386651754379272
"1852",2018-02-01,"C052",2018,2,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.0641820505261421,"FEB",20,455.1,NA,NA,NA,0.558457612991333,NA,NA,NA,NA,0.0240080114454031,44.8,0.0312154497951269
"1853",2019-01-01,"C052",2019,1,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,NA,"ENE",19,458.8,NA,NA,NA,0.318929195404053,NA,NA,NA,NA,0.0351716354489326,28.1,0.0312328729778528
"1854",2018-10-01,"C052",2018,10,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.0834043473005295,"OCT",10,191.6,NA,NA,NA,0.216820627450943,NA,NA,NA,NA,0.0278586037456989,29.7,0.0297463610768318
"1855",2019-02-01,"C052",2019,2,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,NA,"FEB",7,96.5,NA,NA,NA,0.200084343552589,NA,NA,NA,NA,0.0246417392045259,41.8,0.0264327209442854
"1856",2017-07-01,"C052",2017,7,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,0.00990098994225264,0.0666840150952339,"JUL",12,83.5,NA,NA,NA,0.42864003777504,NA,NA,NA,NA,0.0252229906618595,37.1,0.0283840596675873
"1857",2016-06-01,"C052",2016,6,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.0910446271300316,"JUN",9,78.5,NA,NA,NA,0.198100805282593,NA,NA,NA,NA,0.0286769941449165,38.2,0.0309864860028028
"1858",2019-03-01,"C052",2019,3,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,NA,"MAR",10,108.2,NA,NA,NA,0.230240389704704,NA,NA,NA,NA,0.0301323048770428,35.3,0.0310827363282442
"1859",2018-05-01,"C052",2018,5,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.0864980071783066,"MAY",17,141.7,NA,NA,NA,0.304817825555801,NA,NA,NA,NA,0.0340646617114544,30.1,0.0287437625229359
"1860",2019-05-01,"C052",2019,5,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,NA,"MAY",18,273.8,NA,NA,NA,0.493185967206955,NA,NA,NA,NA,0.0343670174479485,37.6,0.0288656428456306
"1861",NA,"C052",NA,NA,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,NA,"SET",8,71.3,NA,NA,NA,0.415218085050583,NA,NA,NA,NA,0.0418991930782795,32.3,0.034454733133316
"1862",2016-08-01,"C052",2016,8,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.0921319127082825,"AGO",9,36.1,NA,NA,NA,0.647125482559204,NA,NA,NA,NA,0.0267750937491655,28.1,0.0298807676881552
"1863",2017-01-01,"C052",2017,1,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,0.00990098994225264,0.0981092900037766,"ENE",10,398.1,NA,NA,NA,0.252393156290054,NA,NA,NA,NA,0.0210843253880739,32.8,0.0376715771853924
"1864",2016-11-01,"C052",2016,11,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.0759841874241829,"NOV",15,326.2,NA,NA,NA,0.526322543621063,NA,NA,NA,NA,0.0220296811312437,29.4,0.0309935566037893
"1865",2019-08-01,"C052",2019,8,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,NA,"AGO",12,90.4,NA,NA,NA,0.226368933916092,NA,NA,NA,NA,0.0340390279889107,35.5,0.030421594157815
"1866",2016-10-01,"C052",2016,10,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.120700538158417,"OCT",5,46.8,NA,NA,NA,0.205077692866325,NA,NA,NA,NA,0.022857777774334,47.4,0.0266826562583447
"1867",2017-03-01,"C052",2017,3,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.0576940327882767,"MAR",12,219.5,NA,NA,NA,0.233640089631081,NA,NA,NA,NA,0.0205091927200556,32.8,0.0256748888641596
"1868",2017-12-01,"C052",2017,12,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,0.0687097609043121,"DIC",22,373.5,NA,NA,NA,0.698335230350494,NA,NA,NA,NA,0.0293952189385891,41.4,0.0538551211357117
"1869",2019-11-01,"C052",2019,11,"Ameraun","M",285,43.1583902927976,-2.33541188097209,NA,NA,NA,NA,"NOV",25,603.8,NA,NA,NA,0.251426309347153,NA,NA,NA,NA,0.0244202446192503,34.5,0.0300481915473938
