"","id","fecha","usuario","municipio","direccion","especie","altura","diametro","longitude","latitude","estado","agente","x","y","año","mes"
"111",111,2019-12-06,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","BARRIO COTORRIO AUZOA, 7","AVISPA ASIÁTICA",1,50,-3.02448414453323,43.2577042138206,"CERRADA - ELIMINADO","BASALAN",39.0387042138206,3.59551585546677,"2019","12"
"112",112,2019-12-06,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","MONTELLANO URBANIZAZIOA, 14","AVISPA ASIÁTICA",8,50,-3.01023437335581,43.269388871982,"CERRADA - ELIMINADO","BASALAN",39.050388871982,3.60976562664419,"2019","12"
"113",113,2019-12-06,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","AVENIDA EL MINERO 62","AVISPA ASIÁTICA",15,50,-3.00975730218232,43.2598553428369,"CERRADA - ELIMINADO","BASALAN",39.0408553428369,3.61024269781768,"2019","12"
"115",115,2019-06-26,"BASALAN","ABANTO Y CIERVANA-ABANTO ZIERBENA","EL MINERO HIRIBIDEA 62C  ","AVISPA ASIÁTICA",15,10,-3.00968184289027,43.2596475746284,"CERRADA - ELIMINADO","BASALAN",39.0406475746284,3.61031815710973,"2019","06"
"116",116,2019-06-30,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","TRASERA DE NÚMEROS 5 Y 7 DEL BARRIO ABANTO","AVISPA ASIÁTICA",5,25,-3.01447741592206,43.2647741217054,"CERRADA - ELIMINADO","BASALAN",39.0457741217053,3.60552258407794,"2019","06"
"118",118,2019-12-07,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","BUENOS AIRES AUZOA 2  ","AVISPA ASIÁTICA",1,1,-3.0190067814273,43.2544505869173,"CERRADA - ELIMINADO","BASALAN",39.0354505869172,3.6009932185727,"2019","12"
"119",119,2019-07-18,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","GRUPO EL MINERO","AVISPA ASIÁTICA",3,20,-3.0245676119209,43.2630171500469,"CERRADA - ELIMINADO","BASALAN",39.0440171500469,3.5954323880791,"2019","07"
"120",120,2019-07-19,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LA FLORIDA AUZOA, 4","AVISPA ASIÁTICA",15,50,-3.01461669027951,43.2516136274988,"CERRADA - NO ELIMINABLE","BASALAN",39.0326136274988,3.60538330972049,"2019","07"
"121",121,2019-07-19,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LA FLORIDA 4","AVISPA ASIÁTICA",2,20,-3.01457220072822,43.2516010918967,"CERRADA - ELIMINADO","BASALAN",39.0326010918967,3.60542779927178,"2019","07"
"122",122,2019-07-19,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","COTORRIO AUZOA 62","AVISPA ASIÁTICA",10,100,-3.03060048243815,43.2602224669244,"CERRADA - ELIMINADO","BASALAN",39.0412224669244,3.58939951756185,"2019","07"
"124",123,2019-07-23,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","MURRIETA 15","AVISPA ASIÁTICA",1,15,-3.01951374070616,43.267675637768,"CERRADA - ELIMINADO","BASALAN",39.048675637768,3.60048625929384,"2019","07"
"125",124,2019-07-29,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO AUZOA 7  ","AVISPA ASIÁTICA",5,25,-3.01446944322541,43.2647599202413,"CERRADA - ELIMINADO","BASALAN",39.0457599202413,3.60553055677459,"2019","07"
"126",125,2019-02-08,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LAS CORTES 2","AVISPA ASIÁTICA",3,2,-3.03311511087027,43.2446955674434,"CERRADA - ELIMINADO","BASALAN",39.0256955674434,3.58688488912973,"2019","02"
"127",126,2019-06-08,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","MURRIETA 15C ","AVISPA ASIÁTICA",4,5,-3.02021898869049,43.2675778992485,"CERRADA - ELIMINADO","BASALAN",39.0485778992485,3.59978101130951,"2019","06"
"130",129,2019-08-14,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","AVENIDA EL MINERO 62C","AVISPA ASIÁTICA",15,30,-3.00974999978399,43.2598556770388,"CERRADA - ELIMINADO","BASALAN",39.0408556770388,3.61025000021601,"2019","08"
"132",131,2019-08-26,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LUGAR BARRIO COTARRO 64E  ","AVISPA ASIÁTICA",25,100,-3.01055007295586,43.2600667030752,"CERRADA - ELIMINADO","BASALAN",39.0410667030752,3.60944992704414,"2019","08"
"133",132,2019-08-30,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","CALLE ANTONIO TRUEBA KALEA 2  ","AVISPA ASIÁTICA",2,20,-3.02245858423947,43.2629822206229,"CERRADA - ELIMINADO","BASALAN",39.0439822206229,3.59754141576053,"2019","08"
"135",133,2019-06-09,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","TIRO CON ARCO","AVISPA ASIÁTICA",15,60,-3.02277901369249,43.2615182773409,"CERRADA - ELIMINADO","BASALAN",39.0425182773409,3.59722098630751,"2019","06"
"137",135,2019-12-09,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LUGAR BARRIO LA BALASTERA 36B  ","AVISPA ASIÁTICA",10,25,-3.01887528324903,43.2584261838957,"CERRADA - ELIMINADO","BASALAN",39.0394261838957,3.60112471675097,"2019","12"
"138",136,2019-09-17,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","BARRIO LAS CALIZAS Nº9, ABANTO ZIERBENA","AVISPA ASIÁTICA",15,50,-3.0116838035528,43.2503855273923,"CERRADA - ELIMINADO","BASALAN",39.0313855273923,3.6083161964472,"2019","09"
"139",137,2019-09-19,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","ALCADE JUAN DE SANFUENTES 15","AVISPA ASIÁTICA",5,30,-3.0113430332017,43.2715301604173,"CERRADA - ELIMINADO","BASALAN",39.0525301604173,3.6086569667983,"2019","09"
"141",139,2019-09-30,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","FEDERICO VALBUENA","AVISPA ASIÁTICA",15,30,-3.00870154012151,43.2661453889176,"CERRADA - ELIMINADO","BASALAN",39.0471453889176,3.61129845987849,"2019","09"
"142",140,2019-09-30,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","COTORRIO 59","AVISPA ASIÁTICA",10,50,-3.03097419578227,43.2613489039134,"CERRADA - ELIMINADO","BASALAN",39.0423489039134,3.58902580421773,"2019","09"
"144",142,2019-10-13,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","BARRIO LOS CASTAÑOS","AVISPA ASIÁTICA",15,45,-3.01976762298563,43.2544450016501,"CERRADA - ELIMINADO","BASALAN",39.0354450016501,3.60023237701437,"2019","10"
"146",143,2019-10-14,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","FACUNDO PEREZAGUA","AVISPA ASIÁTICA",2,25,-3.02132629962471,43.262706135907,"CERRADA - ELIMINADO","BASALAN",39.043706135907,3.59867370037529,"2019","10"
"147",144,2019-10-22,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","CALLE ANTONIO TRUEBA, 5","AVISPA ASIÁTICA",12,25,-3.02220751535925,43.2626149552535,"CERRADA - ELIMINADO","BASALAN",39.0436149552535,3.59779248464075,"2019","10"
"148",145,2019-10-26,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","SAN PEDRO","AVISPA ASIÁTICA",15,80,-3.01645478511206,43.2687766588987,"CERRADA - ELIMINADO","BASALAN",39.0497766588987,3.60354521488794,"2019","10"
"149",146,2019-10-27,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LA BALASTERA Nº 7","AVISPA ASIÁTICA",10,60,-3.01759855070868,43.2589870336899,"CERRADA - ELIMINADO","BASALAN",39.0399870336899,3.60240144929132,"2019","10"
"150",147,2019-10-28,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","BARRIO EL CAMPILLO 8","AVISPA ASIÁTICA",7,50,-3.01725304749818,43.258318164395,"CERRADA - ELIMINADO","BASALAN",39.039318164395,3.60274695250182,"2019","10"
"151",148,2019-03-11,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","KALEA CERRO 1C  ","AVISPA ASIÁTICA",3,40,-3.0129592510487,43.2661253329613,"CERRADA - ELIMINADO","BASALAN",39.0471253329613,3.6070407489513,"2019","03"
"152",149,2019-03-11,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LUGAR BARRIO LAS CALIZAS 6  ","AVISPA ASIÁTICA",20,40,-3.01309803373873,43.2504228542099,"CERRADA - ELIMINADO","BASALAN",39.0314228542099,3.60690196626127,"2019","03"
"153",150,2019-03-11,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LUGAR BARRIO LAS CALIZAS 6  ","AVISPA ASIÁTICA",20,40,-3.01309803373873,43.2504228542099,"CERRADA - NO ELIMINABLE","BASALAN",39.0314228542099,3.60690196626127,"2019","03"
"154",151,2019-03-11,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","SOPEÑA Nº7","AVISPA ASIÁTICA",15,40,-3.02052888399157,43.2631867860163,"CERRADA - NO ELIMINABLE","AYUNTAMIENTO ",39.0441867860163,3.59947111600843,"2019","03"
"157",153,2018-11-22,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","Bº/ TRIANO","AVISPA ASIÁTICA",6,10,-3.00986423309225,43.2437887073555,"CERRADA - ELIMINADO","BASALAN",39.0247887073555,3.61013576690775,"2018","11"
"158",154,2018-11-12,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LUGAR BARRIO RUBIAS 9E (48500)","AVISPA ASIÁTICA",6,10,-3.02148599914237,43.2593412968386,"CERRADA - ELIMINADO","BASALAN",39.0403412968386,3.59851400085763,"2018","11"
"159",155,2018-07-12,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LOREDO AUZOA 10 (48500)","AVISPA ASIÁTICA",4,10,-3.00814081909876,43.2611383940119,"CERRADA - NO ELIMINABLE","BASALAN",39.0421383940119,3.61185918090124,"2018","07"
"160",156,2018-11-27,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","SAN PEDRO, 2","AVISPA ASIÁTICA",2,4,-3.01592069264002,43.2671916024107,"CERRADA - ELIMINADO","BASALAN",39.0481916024107,3.60407930735998,"2018","11"
"161",157,2018-11-26,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","EL CERRO KALEA 41 (48500)","AVISPA ASIÁTICA",7,30,-3.01205701080708,43.2665525944228,"CERRADA - ELIMINADO","BASALAN",39.0475525944228,3.60794298919292,"2018","11"
"162",158,2018-11-21,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","COTORRIO 67","AVISPA ASIÁTICA",3,7,-3.0279716346383,43.2592277981511,"CERRADA - ELIMINADO","BASALAN",39.0402277981511,3.5920283653617,"2018","11"
"163",159,2018-11-21,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","COTORRIO 67","AVISPA ASIÁTICA",8,5,-3.03076927282135,43.258321153706,"CERRADA - ELIMINADO","BASALAN",39.039321153706,3.58923072717865,"2018","11"
"164",160,2018-11-20,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","EL MANZANAR AUZOA 1 (48540)","AVISPA ASIÁTICA",2,10,-3.02324325227831,43.254592405632,"CERRADA - ELIMINADO","BASALAN",39.035592405632,3.59675674772169,"2018","11"
"165",161,2018-11-15,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LUGAR BARRIO COTARRO 31A (48500)","AVISPA ASIÁTICA",15,10,-3.01213613478145,43.2628783382057,"CERRADA - ELIMINADO","BASALAN",39.0438783382057,3.60786386521855,"2018","11"
"166",162,2018-11-15,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","SAN PEDRO AUZOA 14 (48540)","AVISPA ASIÁTICA",3,15,-3.01682086095423,43.266560568421,"CERRADA - ELIMINADO","BASALAN",39.047560568421,3.60317913904577,"2018","11"
"167",163,2018-11-14,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","-48500","AVISPA ASIÁTICA",3,10,-3.01302484325756,43.264534652706,"CERRADA - ELIMINADO","BASALAN",39.045534652706,3.60697515674244,"2018","11"
"168",164,2018-12-11,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","COTORRIO Nº 34","AVISPA ASIÁTICA",10,10,-3.02873145618712,43.2569717835987,"CERRADA - ELIMINADO","BASALAN",39.0379717835987,3.59126854381288,"2018","12"
"169",165,2018-10-11,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","BARRIO EL CASAL Nº 66 (TRASERA)","AVISPA ASIÁTICA",10,10,-3.00640575356026,43.2690325891905,"CERRADA - ELIMINADO","BASALAN",39.0500325891905,3.61359424643974,"2018","10"
"170",166,2018-10-29,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LEKUA BARRIO PUTXETA 11002 (48500)","AVISPA ASIÁTICA",4,8,-3.02012546629401,43.2628483283046,"CERRADA - ELIMINADO","BASALAN",39.0438483283046,3.59987453370599,"2018","10"
"171",167,2018-10-29,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LUGAR BARRIO CAROLINAS 5G (48500)","AVISPA ASIÁTICA",0,10,-3.02051956531098,43.2606016998581,"CERRADA - ELIMINADO","BASALAN",39.0416016998581,3.59948043468902,"2018","10"
"172",168,2018-10-29,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","SOPEÑA AUZOA 8 (48540)","AVISPA ASIÁTICA",4,10,-3.02254878673052,43.2609679737049,"CERRADA - ELIMINADO","BASALAN",39.0419679737049,3.59745121326948,"2018","10"
"173",169,2018-10-26,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIÉRVANA / ABANTO-ZIERBENA","AVISPA ASIÁTICA",3,15,-3.0076479651246,43.2677303260267,"CERRADA - ELIMINADO","BASALAN",39.0487303260267,3.6123520348754,"2018","10"
"174",170,2018-10-26,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","EL CASAL Nº 6","AVISPA ASIÁTICA",2,15,-3.01072658262374,43.2675311049134,"CERRADA - ELIMINADO","BASALAN",39.0485311049134,3.60927341737626,"2018","10"
"175",171,2018-10-26,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","SANTA JULIANA ABAJO","AVISPA ASIÁTICA",10,1,-3.01389047503934,43.2652160838125,"CERRADA - ELIMINADO","BASALAN",39.0462160838125,3.60610952496066,"2018","10"
"176",172,2018-10-25,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LUGAR BARRIO LOREDO 16E (48500)","AVISPA ASIÁTICA",6,30,-3.00820459550042,43.2606183504015,"CERRADA - ELIMINADO","BASALAN",39.0416183504014,3.61179540449958,"2018","10"
"177",173,2018-10-24,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LUGAR BARRIO ABANTO 1A (48500)","AVISPA ASIÁTICA",1,15,-3.01622636984872,43.2657283601773,"CERRADA - ELIMINADO","BASALAN",39.0467283601773,3.60377363015128,"2018","10"
"178",174,2018-10-24,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LUGAR BARRIO LA BARCENA 2Y (48500)","AVISPA ASIÁTICA",1,15,-3.0186799289522,43.265936729814,"CERRADA - ELIMINADO","BASALAN",39.046936729814,3.6013200710478,"2018","10"
"179",175,2018-10-24,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LUGAR BARRIO LOS LLANOS 15J (48500)","AVISPA ASIÁTICA",0,10,-3.0253157702152,43.2630558797379,"CERRADA - ELIMINADO","BASALAN",39.0440558797379,3.5946842297848,"2018","10"
"180",176,2018-10-23,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LUGAR BARRIO SOPEÑA 10R (48500)","AVISPA ASIÁTICA",3,29,-3.0223114546344,43.2618527751128,"CERRADA - ELIMINADO","BASALAN",39.0428527751128,3.5976885453656,"2018","10"
"181",177,2018-10-20,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","SANTA JULINA CON EL VAO","AVISPA ASIÁTICA",3,12,-3.01335682479448,43.2660197562103,"CERRADA - ELIMINADO","BASALAN",39.0470197562103,3.60664317520552,"2018","10"
"182",178,2018-10-20,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","SANTA JULINA 62","AVISPA ASIÁTICA",5,8,-3.01395786926242,43.2652494170626,"CERRADA - ELIMINADO","BASALAN",39.0462494170626,3.60604213073758,"2018","10"
"183",179,2018-10-17,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","MONTELLANO URBANIZAZIOA, ESPAÑA","AVISPA ASIÁTICA",12,1,-3.0094905247824,43.2686509647049,"CERRADA - ELIMINADO","BASALAN",39.0496509647049,3.6105094752176,"2018","10"
"184",180,2018-10-17,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","TRIANO","AVISPA ASIÁTICA",0,5,-3.01261449104313,43.2429563230933,"CERRADA - ELIMINADO","BASALAN",39.0239563230933,3.60738550895687,"2018","10"
"185",181,2018-10-15,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","COTARRO 7","AVISPA ASIÁTICA",4,30,-3.01020812015266,43.260584908026,"CERRADA - ELIMINADO","BASALAN",39.041584908026,3.60979187984734,"2018","10"
"186",182,2018-12-10,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","AVENIDA LOS CHOPOS Nº 83","AVISPA ASIÁTICA",5,35,-3.01050572467137,43.2709858904252,"CERRADA - ELIMINADO","BASALAN",39.0519858904252,3.60949427532863,"2018","12"
"187",183,2018-12-10,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","URBANIZACIÓN MONTELLANO FRENTE Nº 8","AVISPA ASIÁTICA",4,20,-3.01063990640571,43.269931067822,"CERRADA - ELIMINADO","BASALAN",39.050931067822,3.60936009359429,"2018","12"
"188",184,2018-09-10,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LUGAR URBANIZACION MONTELLANO 7 (48500)","AVISPA ASIÁTICA",8,13,-3.01059668353348,43.2697873950395,"CERRADA - ELIMINADO","BASALAN",39.0507873950395,3.60940331646652,"2018","09"
"189",185,2018-09-10,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","EL BAO","AVISPA ASIÁTICA",8,13,-3.0133240152409,43.2687959807341,"CERRADA - ELIMINADO","BASALAN",39.0497959807341,3.6066759847591,"2018","09"
"190",186,2018-09-10,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","SAN LORENZO 7","AVISPA ASIÁTICA",2,20,-3.02729914996159,43.2646551344283,"CERRADA - ELIMINADO","BASALAN",39.0456551344283,3.59270085003841,"2018","09"
"191",187,2018-09-10,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LUGAR BARRIO SAN LORENZO 7C (48500)","AVISPA ASIÁTICA",0,1,-3.02854248819478,43.2635279375006,"CERRADA - ELIMINADO","BASALAN",39.0445279375006,3.59145751180522,"2018","09"
"192",188,2018-05-10,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","AV MINERO 64","AVISPA ASIÁTICA",8,30,-3.01066422994012,43.259369547768,"CERRADA - ELIMINADO","BASALAN",39.040369547768,3.60933577005988,"2018","05"
"193",189,2018-09-26,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","Bº LAS CORTES Nº2","AVISPA ASIÁTICA",4,20,-3.03332902000019,43.245210329776,"CERRADA - ELIMINADO","BASALAN",39.026210329776,3.58667097999981,"2018","09"
"194",190,2018-09-27,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","BARRIO EL CASAL Nº 3","AVISPA ASIÁTICA",0,40,-3.00975093147053,43.2677942465159,"CERRADA - ELIMINADO","BASALAN",39.0487942465159,3.61024906852947,"2018","09"
"195",191,2018-09-26,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","SANTA BARBARA ETXETALDEA 12 (48500)","AVISPA ASIÁTICA",10,30,-3.0080327713169,43.2697227276506,"CERRADA - ELIMINADO","BASALAN",39.0507227276506,3.6119672286831,"2018","09"
"198",194,2018-09-22,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","MONTELLANO Nº30","AVISPA ASIÁTICA",0,20,-3.0076479651246,43.2677303260267,"CERRADA - ELIMINADO","BASALAN",39.0487303260267,3.6123520348754,"2018","09"
"199",195,2018-09-19,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","BARRIO LOREDO Nº 30","AVISPA ASIÁTICA",14,30,-3.00801148245518,43.2613482514003,"CERRADA - ELIMINADO","BASALAN",39.0423482514003,3.61198851754482,"2018","09"
"200",196,2018-09-18,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","BARRIO LA ANCHA","AVISPA ASIÁTICA",2,40,-3.01669775218965,43.2599240340268,"CERRADA - ELIMINADO","BASALAN",39.0409240340268,3.60330224781035,"2018","09"
"201",197,2018-09-16,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LA BALASTERA 21","AVISPA ASIÁTICA",25,30,-3.01894184253082,43.2555825383991,"CERRADA - ELIMINADO","BASALAN",39.0365825383991,3.60105815746918,"2018","09"
"202",198,2018-09-13,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","LAS CALIZAS","AVISPA ASIÁTICA",15,50,-3.00915243572924,43.2477113533837,"CERRADA - ELIMINADO","BASALAN",39.0287113533837,3.61084756427076,"2018","09"
"203",199,2018-10-09,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","CALLE EL CERRO","AVISPA ASIÁTICA",15,1,-3.01061721418613,43.2653221162221,"CERRADA - NO ELIMINABLE","BASALAN",39.0463221162221,3.60938278581387,"2018","10"
"205",201,2018-07-09,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","AVENIDA EL MINERO 68","AVISPA ASIÁTICA",5,30,-3.01092233650308,43.2590955315976,"CERRADA - NO ELIMINABLE","BASALAN",39.0400955315976,3.60907766349692,"2018","07"
"206",202,2018-03-09,"AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA","ABANTO Y CIERVANA-ABANTO ZIERBENA","CAMINO POZO GERENTE","AVISPA ASIÁTICA",7,100,-3.02580501097691,43.2630335847838,"CERRADA - ELIMINADO","BASALAN",39.0440335847838,3.59419498902309,"2018","03"
