year_x,municip_name,species,municip_code,month,year_offset,waspbust_id,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,index,MMM,year_y,station_name,code_merge,merge_cod,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind
2019,Ajangiz,Vespa Velutina,48911.0,8,2018,1,0.0,17.0,1.0,3.0,15.0,0.0,0.0,0.0,C079,3097.0,AGO,2018.0,Amorebieta,C079_Amorebieta_2018_AGO,C079_Amorebieta_2018_AGO,0.0,79.9,0.509,0.358,0.210560274,12.0,9.0,49.9,9.1,10.9,12.51871479,20.3,38.4,25.8,15.6,11.34856416,74.41009363,40.27509288
2019,Ajangiz,Vespa Velutina,48911.0,9,2018,4,0.0,17.0,1.0,3.0,15.0,0.0,0.0,0.0,C079,3506.0,SET,2018.0,Amorebieta,C079_Amorebieta_2018_SET,C079_Amorebieta_2018_SET,0.0,78.8,0.391,0.27,0.20583575199999998,8.0,3.0,10.2,1.0,3.2,12.53818534,19.2,34.4,25.7,14.1,11.19417609,72.56798368,40.199891799999996
2019,Ajangiz,Vespa Velutina,48911.0,10,2018,3,0.0,17.0,1.0,3.0,15.0,0.0,0.0,0.0,C079,3915.0,OCT,2018.0,Amorebieta,C079_Amorebieta_2018_OCT,C079_Amorebieta_2018_OCT,0.0,81.0,1.159,0.35,0.201180763,13.0,10.0,195.0,7.3,50.9,12.55614475,13.9,29.2,19.4,9.7,11.47116978,73.87645461,40.14220893
2019,Ajangiz,Vespa Velutina,48911.0,11,2018,1,0.0,17.0,1.0,3.0,15.0,0.0,0.0,0.0,C079,4324.0,NOV,2018.0,Amorebieta,C079_Amorebieta_2018_NOV,C079_Amorebieta_2018_NOV,0.0,77.0,0.925,0.434,0.19937045,21.0,15.0,80.5,1.4,26.6,12.51510092,11.4,22.1,16.4,7.1,10.64926892,74.08785703,40.10172348
2019,Alonsotegi,Vespa Velutina,48912.0,2,2018,1,200.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,C042,673.0,FEB,2018.0,Punta Galea,C042_Punta Galea_2018_FEB,C042_Punta Galea_2018_FEB,2.0,77.6,0.95270991,0.294439354,0.193105487,20.0,17.0,165.6,1.8,25.8,12.23846865,7.8,20.2,10.1,5.2,21.0,93.2,57.8
2019,Alonsotegi,Vespa Velutina,48912.0,4,2018,1,200.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,C042,1491.0,ABR,2018.0,Punta Galea,C042_Punta Galea_2018_ABR,C042_Punta Galea_2018_ABR,0.0,73.2,0.94831504,0.345412024,0.179590847,18.0,12.0,80.6,6.5,15.9,12.42304418,14.2,29.6,17.8,11.2,16.7,107.3,47.4
2019,Alonsotegi,Vespa Velutina,48912.0,5,2018,1,200.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,C042,1900.0,MAY,2018.0,Punta Galea,C042_Punta Galea_2018_MAY,C042_Punta Galea_2018_MAY,0.0,82.8,0.910817542,0.342443892,0.193129253,15.0,8.0,87.2,7.8,29.4,12.53995948,14.5,23.0,17.1,12.1,14.1,82.8,38.4
2019,Alonsotegi,Vespa Velutina,48912.0,7,2018,5,200.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,C042,2718.0,JUL,2018.0,Punta Galea,C042_Punta Galea_2018_JUL,C042_Punta Galea_2018_JUL,0.0,86.9,0.743987035,0.338437392,0.179217365,14.0,8.0,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76.0,37.0
2019,Alonsotegi,Vespa Velutina,48912.0,8,2018,5,200.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,C042,3127.0,AGO,2018.0,Punta Galea,C042_Punta Galea_2018_AGO,C042_Punta Galea_2018_AGO,0.0,84.2,0.776118565,0.355341508,0.19353725800000002,11.0,7.0,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18.0,14.4,94.3,39.9
2019,Alonsotegi,Vespa Velutina,48912.0,10,2018,2,200.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,C042,3945.0,OCT,2018.0,Punta Galea,C042_Punta Galea_2018_OCT,C042_Punta Galea_2018_OCT,0.0,84.7,0.879383302,0.31568460600000003,0.19033503300000001,12.0,10.0,143.0,3.3,24.2,12.46384976,15.4,29.2,18.8,12.6,18.3,108.0,49.1
2019,Alonsotegi,Vespa Velutina,48912.0,12,2018,1,200.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,C042,4763.0,DIC,2018.0,Punta Galea,C042_Punta Galea_2018_DIC,C042_Punta Galea_2018_DIC,0.0,75.0,0.90475328,0.30470884,0.186224941,10.0,5.0,23.6,1.8,7.2,12.42888315,12.5,19.8,15.6,9.7,18.3,90.0,49.8
2019,Amorebieta-Etxano,Vespa Velutina,48003.0,1,2018,1,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,234.0,ENE,2018.0,Amorebieta,C079_Amorebieta_2018_ENE,C079_Amorebieta_2018_ENE,1.0,95.3,3.5639999999999996,0.866,0.19953867,23.0,19.0,321.6,2.8,60.9,12.53677404,8.4,19.4,12.7,5.2,11.59914021,77.44822178,40.20355391
2019,Amorebieta-Etxano,Vespa Velutina,48003.0,2,2018,2,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,643.0,FEB,2018.0,Amorebieta,C079_Amorebieta_2018_FEB,C079_Amorebieta_2018_FEB,7.0,99.0,2.049,0.963,0.227761297,20.0,20.0,292.3,1.9,36.6,12.58418687,5.5,21.1,9.3,2.3,11.43055274,79.5818225,40.1424809
2019,Amorebieta-Etxano,Vespa Velutina,48003.0,3,2018,4,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,1052.0,MAR,2018.0,Amorebieta,C079_Amorebieta_2018_MAR,C079_Amorebieta_2018_MAR,0.0,94.1,1.212,0.64,0.222283172,23.0,19.0,157.7,1.9,21.5,12.53919888,10.2,19.8,14.5,6.0,11.87271778,76.39564563,40.28193506
2019,Amorebieta-Etxano,Vespa Velutina,48003.0,4,2018,3,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,1461.0,ABR,2018.0,Amorebieta,C079_Amorebieta_2018_ABR,C079_Amorebieta_2018_ABR,0.0,71.2,3.0869999999999997,0.643,0.22246360899999998,18.0,14.0,187.1,3.5,75.8,12.484916199999999,13.6,29.2,18.7,9.0,10.34663067,73.37323469,40.10433805
2019,Amorebieta-Etxano,Vespa Velutina,48003.0,5,2018,7,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,1870.0,MAY,2018.0,Amorebieta,C079_Amorebieta_2018_MAY,C079_Amorebieta_2018_MAY,0.0,78.8,0.85,0.462,0.219973964,16.0,11.0,64.4,1.8,17.3,12.532327,13.9,25.5,18.8,9.6,11.11888342,75.11496607,40.15365378
2019,Amorebieta-Etxano,Vespa Velutina,48003.0,6,2018,4,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,2279.0,JUN,2018.0,Amorebieta,C079_Amorebieta_2018_JUN,C079_Amorebieta_2018_JUN,0.0,81.0,2.077,0.43799999999999994,0.208244135,20.0,13.0,58.9,2.3,7.5,12.52039888,18.0,30.8,22.7,13.7,11.04801872,74.74371139,40.18354041
2019,Amorebieta-Etxano,Vespa Velutina,48003.0,7,2018,10,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,2688.0,JUL,2018.0,Amorebieta,C079_Amorebieta_2018_JUL,C079_Amorebieta_2018_JUL,0.0,80.9,1.2819999999999998,0.363,0.19159958800000002,16.0,11.0,88.6,11.2,35.9,12.55269581,21.0,29.6,25.6,17.0,11.46653263,74.07628703,40.26260635
2019,Amorebieta-Etxano,Vespa Velutina,48003.0,8,2018,13,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,3097.0,AGO,2018.0,Amorebieta,C079_Amorebieta_2018_AGO,C079_Amorebieta_2018_AGO,0.0,79.9,0.509,0.358,0.210560274,12.0,9.0,49.9,9.1,10.9,12.51871479,20.3,38.4,25.8,15.6,11.34856416,74.41009363,40.27509288
2019,Amorebieta-Etxano,Vespa Velutina,48003.0,9,2018,11,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,3506.0,SET,2018.0,Amorebieta,C079_Amorebieta_2018_SET,C079_Amorebieta_2018_SET,0.0,78.8,0.391,0.27,0.20583575199999998,8.0,3.0,10.2,1.0,3.2,12.53818534,19.2,34.4,25.7,14.1,11.19417609,72.56798368,40.199891799999996
2019,Amorebieta-Etxano,Vespa Velutina,48003.0,10,2018,14,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,3915.0,OCT,2018.0,Amorebieta,C079_Amorebieta_2018_OCT,C079_Amorebieta_2018_OCT,0.0,81.0,1.159,0.35,0.201180763,13.0,10.0,195.0,7.3,50.9,12.55614475,13.9,29.2,19.4,9.7,11.47116978,73.87645461,40.14220893
2019,Amorebieta-Etxano,Vespa Velutina,48003.0,11,2018,7,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,4324.0,NOV,2018.0,Amorebieta,C079_Amorebieta_2018_NOV,C079_Amorebieta_2018_NOV,0.0,77.0,0.925,0.434,0.19937045,21.0,15.0,80.5,1.4,26.6,12.51510092,11.4,22.1,16.4,7.1,10.64926892,74.08785703,40.10172348
2019,Amorebieta-Etxano,Vespa Velutina,48003.0,12,2018,3,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,4733.0,DIC,2018.0,Amorebieta,C079_Amorebieta_2018_DIC,C079_Amorebieta_2018_DIC,1.0,84.8,0.847,0.37200000000000005,0.19080045699999998,12.0,7.0,42.2,1.9,15.4,12.59553939,9.0,20.0,14.6,4.6,11.34489513,75.83500752,40.07278906
2019,Amoroto,Vespa Velutina,48004.0,8,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0BA,3122.0,AGO,2018.0,Oleta,C0BA_Oleta_2018_AGO,C0BA_Oleta_2018_AGO,0.0,86.5,0.424,0.17600000000000002,0.177918515,14.0,10.0,100.0,8.4,25.9,12.50890939,20.6,32.5,25.3,16.3,11.77815598,75.12117246,40.37027358
2019,Amoroto,Vespa Velutina,48004.0,10,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0BA,3940.0,OCT,2018.0,Oleta,C0BA_Oleta_2018_OCT,C0BA_Oleta_2018_OCT,0.0,86.0,1.3559999999999999,0.24100000000000002,0.19764849899999998,13.0,9.0,188.4,4.0,38.0,12.56155987,14.7,28.7,19.8,10.6,11.98293455,75.01627367,40.19983422
2019,Amoroto,Vespa Velutina,48004.0,12,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0BA,4758.0,DIC,2018.0,Oleta,C0BA_Oleta_2018_DIC,C0BA_Oleta_2018_DIC,0.0,84.8,1.17,0.243,0.19035485300000002,12.0,7.0,53.6,2.9,22.7,12.60618803,11.0,19.4,15.7,7.1,11.57488844,75.47707039,40.13686553
2019,Arakaldo,Vespa Velutina,48005.0,7,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B4,2716.0,JUL,2018.0,Orozko,C0B4_Orozko_2018_JUL,C0B4_Orozko_2018_JUL,0.0,85.2,1.2819999999999998,0.07,0.180050952,14.0,10.0,44.7,5.8,15.0,12.57406118,20.6,31.3,26.1,16.3,4.6,32.0,26.2
2019,Arakaldo,Vespa Velutina,48005.0,10,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B4,3943.0,OCT,2018.0,Orozko,C0B4_Orozko_2018_OCT,C0B4_Orozko_2018_OCT,0.0,83.7,0.754,0.084,0.187889705,14.0,11.0,174.1,6.1,41.4,12.65654612,13.5,30.2,19.2,9.2,4.4,57.6,27.5
2019,Arakaldo,Vespa Velutina,48005.0,12,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B4,4761.0,DIC,2018.0,Orozko,C0B4_Orozko_2018_DIC,C0B4_Orozko_2018_DIC,1.0,82.3,0.262,0.08199999999999999,0.21142206300000002,8.0,6.0,36.4,0.9,19.2,12.703957800000001,9.3,21.3,14.6,5.2,5.3,61.2,24.7
2019,Arantzazu,Vespa Velutina,48006.0,1,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,234.0,ENE,2018.0,Amorebieta,C079_Amorebieta_2018_ENE,C079_Amorebieta_2018_ENE,1.0,95.3,3.5639999999999996,0.866,0.19953867,23.0,19.0,321.6,2.8,60.9,12.53677404,8.4,19.4,12.7,5.2,11.59914021,77.44822178,40.20355391
2019,Arantzazu,Vespa Velutina,48006.0,6,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,2279.0,JUN,2018.0,Amorebieta,C079_Amorebieta_2018_JUN,C079_Amorebieta_2018_JUN,0.0,81.0,2.077,0.43799999999999994,0.208244135,20.0,13.0,58.9,2.3,7.5,12.52039888,18.0,30.8,22.7,13.7,11.04801872,74.74371139,40.18354041
2019,Arantzazu,Vespa Velutina,48006.0,8,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,3097.0,AGO,2018.0,Amorebieta,C079_Amorebieta_2018_AGO,C079_Amorebieta_2018_AGO,0.0,79.9,0.509,0.358,0.210560274,12.0,9.0,49.9,9.1,10.9,12.51871479,20.3,38.4,25.8,15.6,11.34856416,74.41009363,40.27509288
2019,Areatza,Vespa Velutina,48093.0,1,2018,1,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B4,262.0,ENE,2018.0,Orozko,C0B4_Orozko_2018_ENE,C0B4_Orozko_2018_ENE,0.0,89.1,1.2109999999999999,0.366,0.19616684399999998,20.0,18.0,212.6,1.1,42.4,12.68846314,7.9,19.3,12.4,4.4,4.9,55.1,28.1
2019,Areatza,Vespa Velutina,48093.0,2,2018,1,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B4,671.0,FEB,2018.0,Orozko,C0B4_Orozko_2018_FEB,C0B4_Orozko_2018_FEB,8.0,89.3,1.617,0.488,0.222566735,20.0,18.0,245.0,1.8,26.3,12.65498692,5.3,19.6,9.0,2.3,4.9,54.4,28.0
2019,Areatza,Vespa Velutina,48093.0,4,2018,1,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B4,1489.0,ABR,2018.0,Orozko,C0B4_Orozko_2018_ABR,C0B4_Orozko_2018_ABR,0.0,77.3,1.4169999999999998,0.252,0.17188593800000002,19.0,14.0,165.5,8.4,36.3,12.5742625,13.4,28.9,19.0,9.0,5.5,58.3,30.1
2019,Areatza,Vespa Velutina,48093.0,7,2018,1,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B4,2716.0,JUL,2018.0,Orozko,C0B4_Orozko_2018_JUL,C0B4_Orozko_2018_JUL,0.0,85.2,1.2819999999999998,0.07,0.180050952,14.0,10.0,44.7,5.8,15.0,12.57406118,20.6,31.3,26.1,16.3,4.6,32.0,26.2
2019,Areatza,Vespa Velutina,48093.0,8,2018,4,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B4,3125.0,AGO,2018.0,Orozko,C0B4_Orozko_2018_AGO,C0B4_Orozko_2018_AGO,0.0,84.0,0.803351094,0.343592644,0.19269438100000003,11.0,5.0,21.7,2.6,4.7,12.54414481,20.0,37.5,26.7,15.1,4.6,37.1,25.8
2019,Areatza,Vespa Velutina,48093.0,9,2018,1,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B4,3534.0,SET,2018.0,Orozko,C0B4_Orozko_2018_SET,C0B4_Orozko_2018_SET,0.0,73.20272367,0.034,0.015,0.172268952,4.0,2.0,6.5,1.1,3.4,12.54896983,19.4,34.7,27.2,13.6,5.1,38.9,28.5
2019,Areatza,Vespa Velutina,48093.0,10,2018,3,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B4,3943.0,OCT,2018.0,Orozko,C0B4_Orozko_2018_OCT,C0B4_Orozko_2018_OCT,0.0,83.7,0.754,0.084,0.187889705,14.0,11.0,174.1,6.1,41.4,12.65654612,13.5,30.2,19.2,9.2,4.4,57.6,27.5
2019,Areatza,Vespa Velutina,48093.0,11,2018,3,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B4,4352.0,NOV,2018.0,Orozko,C0B4_Orozko_2018_NOV,C0B4_Orozko_2018_NOV,0.0,80.1,0.426,0.08800000000000001,0.158141749,18.0,12.0,76.7,1.7,17.2,12.61755545,11.2,21.8,15.9,7.4,5.5,61.9,32.3
2019,Arrankudiaga,Vespa Velutina,48009.0,1,2018,1,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C0B4,262.0,ENE,2018.0,Orozko,C0B4_Orozko_2018_ENE,C0B4_Orozko_2018_ENE,0.0,89.1,1.2109999999999999,0.366,0.19616684399999998,20.0,18.0,212.6,1.1,42.4,12.68846314,7.9,19.3,12.4,4.4,4.9,55.1,28.1
2019,Arrankudiaga,Vespa Velutina,48009.0,3,2018,1,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C0B4,1080.0,MAR,2018.0,Orozko,C0B4_Orozko_2018_MAR,C0B4_Orozko_2018_MAR,0.0,74.1,0.746,0.26,0.190506836,21.0,18.0,124.8,1.9,11.6,12.56298227,9.6,19.4,14.3,5.6,6.8,70.6,37.1
2019,Arrankudiaga,Vespa Velutina,48009.0,7,2018,2,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C0B4,2716.0,JUL,2018.0,Orozko,C0B4_Orozko_2018_JUL,C0B4_Orozko_2018_JUL,0.0,85.2,1.2819999999999998,0.07,0.180050952,14.0,10.0,44.7,5.8,15.0,12.57406118,20.6,31.3,26.1,16.3,4.6,32.0,26.2
2019,Arrankudiaga,Vespa Velutina,48009.0,8,2018,1,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C0B4,3125.0,AGO,2018.0,Orozko,C0B4_Orozko_2018_AGO,C0B4_Orozko_2018_AGO,0.0,84.0,0.803351094,0.343592644,0.19269438100000003,11.0,5.0,21.7,2.6,4.7,12.54414481,20.0,37.5,26.7,15.1,4.6,37.1,25.8
2019,Arrankudiaga,Vespa Velutina,48009.0,9,2018,1,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C0B4,3534.0,SET,2018.0,Orozko,C0B4_Orozko_2018_SET,C0B4_Orozko_2018_SET,0.0,73.20272367,0.034,0.015,0.172268952,4.0,2.0,6.5,1.1,3.4,12.54896983,19.4,34.7,27.2,13.6,5.1,38.9,28.5
2019,Arrankudiaga,Vespa Velutina,48009.0,10,2018,2,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C0B4,3943.0,OCT,2018.0,Orozko,C0B4_Orozko_2018_OCT,C0B4_Orozko_2018_OCT,0.0,83.7,0.754,0.084,0.187889705,14.0,11.0,174.1,6.1,41.4,12.65654612,13.5,30.2,19.2,9.2,4.4,57.6,27.5
2019,Arratzu,Vespa Velutina,48914.0,2,2018,1,0.0,24.0,1.0,3.0,44.0,0.0,0.0,0.0,C079,643.0,FEB,2018.0,Amorebieta,C079_Amorebieta_2018_FEB,C079_Amorebieta_2018_FEB,7.0,99.0,2.049,0.963,0.227761297,20.0,20.0,292.3,1.9,36.6,12.58418687,5.5,21.1,9.3,2.3,11.43055274,79.5818225,40.1424809
2019,Arratzu,Vespa Velutina,48914.0,4,2018,1,0.0,24.0,1.0,3.0,44.0,0.0,0.0,0.0,C079,1461.0,ABR,2018.0,Amorebieta,C079_Amorebieta_2018_ABR,C079_Amorebieta_2018_ABR,0.0,71.2,3.0869999999999997,0.643,0.22246360899999998,18.0,14.0,187.1,3.5,75.8,12.484916199999999,13.6,29.2,18.7,9.0,10.34663067,73.37323469,40.10433805
2019,Arratzu,Vespa Velutina,48914.0,8,2018,1,0.0,24.0,1.0,3.0,44.0,0.0,0.0,0.0,C079,3097.0,AGO,2018.0,Amorebieta,C079_Amorebieta_2018_AGO,C079_Amorebieta_2018_AGO,0.0,79.9,0.509,0.358,0.210560274,12.0,9.0,49.9,9.1,10.9,12.51871479,20.3,38.4,25.8,15.6,11.34856416,74.41009363,40.27509288
2019,Arratzu,Vespa Velutina,48914.0,9,2018,2,0.0,24.0,1.0,3.0,44.0,0.0,0.0,0.0,C079,3506.0,SET,2018.0,Amorebieta,C079_Amorebieta_2018_SET,C079_Amorebieta_2018_SET,0.0,78.8,0.391,0.27,0.20583575199999998,8.0,3.0,10.2,1.0,3.2,12.53818534,19.2,34.4,25.7,14.1,11.19417609,72.56798368,40.199891799999996
2019,Arratzu,Vespa Velutina,48914.0,10,2018,3,0.0,24.0,1.0,3.0,44.0,0.0,0.0,0.0,C079,3915.0,OCT,2018.0,Amorebieta,C079_Amorebieta_2018_OCT,C079_Amorebieta_2018_OCT,0.0,81.0,1.159,0.35,0.201180763,13.0,10.0,195.0,7.3,50.9,12.55614475,13.9,29.2,19.4,9.7,11.47116978,73.87645461,40.14220893
2019,Arratzu,Vespa Velutina,48914.0,12,2018,2,0.0,24.0,1.0,3.0,44.0,0.0,0.0,0.0,C079,4733.0,DIC,2018.0,Amorebieta,C079_Amorebieta_2018_DIC,C079_Amorebieta_2018_DIC,1.0,84.8,0.847,0.37200000000000005,0.19080045699999998,12.0,7.0,42.2,1.9,15.4,12.59553939,9.0,20.0,14.6,4.6,11.34489513,75.83500752,40.07278906
2019,Arrieta,Vespa Velutina,48010.0,3,2018,2,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C019,1073.0,MAR,2018.0,Matxitxako,C019_Matxitxako_2018_MAR,C019_Matxitxako_2018_MAR,0.0,75.7,0.997216766,0.300906858,0.24794265699999998,25.0,21.0,123.5,2.9,29.3,10.6,8.3,17.1,11.7,5.5,42.0,137.9,90.1
2019,Arrieta,Vespa Velutina,48010.0,4,2018,2,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C019,1482.0,ABR,2018.0,Matxitxako,C019_Matxitxako_2018_ABR,C019_Matxitxako_2018_ABR,0.0,77.1,0.9724695640000001,0.30642708,0.19675571100000003,19.0,15.0,88.2,1.4,15.0,14.1,12.2,27.8,15.8,9.5,26.4,111.6,61.9
2019,Arrieta,Vespa Velutina,48010.0,7,2018,1,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C019,2709.0,JUL,2018.0,Matxitxako,C019_Matxitxako_2018_JUL,C019_Matxitxako_2018_JUL,0.0,94.2,0.7665819970000001,0.415325559,0.18790704800000002,15.0,10.0,112.1,8.0,24.5,16.3,18.6,24.8,21.3,16.7,17.4,73.8,40.8
2019,Arrieta,Vespa Velutina,48010.0,8,2018,5,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C019,3118.0,AGO,2018.0,Matxitxako,C019_Matxitxako_2018_AGO,C019_Matxitxako_2018_AGO,0.0,88.5,0.8908985770000001,0.378647533,0.18353687800000001,12.0,9.0,94.7,6.1,23.3,18.3,18.9,29.7,21.7,16.6,18.3,118.8,43.2
2019,Arrieta,Vespa Velutina,48010.0,9,2018,1,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C019,3527.0,SET,2018.0,Matxitxako,C019_Matxitxako_2018_SET,C019_Matxitxako_2018_SET,0.0,87.3,0.8280681559999999,0.321983313,0.20159785300000002,9.0,6.0,31.4,2.2,11.0,14.8,18.1,31.0,21.6,15.7,18.8,86.0,39.9
2019,Arrieta,Vespa Velutina,48010.0,10,2018,1,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C019,3936.0,OCT,2018.0,Matxitxako,C019_Matxitxako_2018_OCT,C019_Matxitxako_2018_OCT,0.0,86.4,0.8871670859999999,0.289369301,0.200971664,14.0,9.0,160.5,4.7,35.2,8.7,13.4,25.1,16.6,11.1,26.3,111.6,57.0
2019,Arrieta,Vespa Velutina,48010.0,12,2018,1,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C019,4754.0,DIC,2018.0,Matxitxako,C019_Matxitxako_2018_DIC,C019_Matxitxako_2018_DIC,0.0,78.5,1.02908058,0.291539687,0.18845404100000002,12.0,7.0,53.3,3.9,22.8,4.0,10.3,17.4,12.9,8.4,31.9,144.0,67.9
2019,Arrigorriaga,Vespa Velutina,48011.0,5,2018,1,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,C037,1906.0,MAY,2018.0,Venta Alta,C037_Venta Alta_2018_MAY,C037_Venta Alta_2018_MAY,0.0,86.5,0.903656254,0.333954078,0.19006407,16.0,14.0,95.7,2.1,21.6,16.6,13.8,24.5,18.5,9.8,8.7,51.5,34.6
2019,Arrigorriaga,Vespa Velutina,48011.0,7,2018,1,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,C037,2724.0,JUL,2018.0,Venta Alta,C037_Venta Alta_2018_JUL,C037_Venta Alta_2018_JUL,0.0,82.0,0.839667817,0.361569039,0.18707832,13.0,8.0,52.3,6.1,12.4,18.0,21.3,30.7,26.1,17.8,7.8,51.8,33.0
2019,Arrigorriaga,Vespa Velutina,48011.0,8,2018,1,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,C037,3133.0,AGO,2018.0,Venta Alta,C037_Venta Alta_2018_AGO,C037_Venta Alta_2018_AGO,0.0,80.1,0.8449189990000001,0.35270119899999997,0.18560917300000002,12.0,10.0,40.1,1.3,9.0,18.3,20.9,37.9,26.1,16.6,7.3,47.9,32.0
2019,Arrigorriaga,Vespa Velutina,48011.0,9,2018,3,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,C037,3542.0,SET,2018.0,Venta Alta,C037_Venta Alta_2018_SET,C037_Venta Alta_2018_SET,0.0,78.4,0.813706308,0.32968804399999996,0.182792022,9.0,4.0,15.6,1.4,7.2,15.4,19.9,34.5,26.3,15.1,7.7,54.7,32.6
2019,Arrigorriaga,Vespa Velutina,48011.0,10,2018,2,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,C037,3951.0,OCT,2018.0,Venta Alta,C037_Venta Alta_2018_OCT,C037_Venta Alta_2018_OCT,0.0,78.3,0.901202128,0.347811718,0.19071541399999997,14.0,9.0,193.9,3.6,36.8,9.0,14.7,28.9,19.7,11.0,8.8,64.8,36.2
2019,Arrigorriaga,Vespa Velutina,48011.0,12,2018,1,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,C037,4769.0,DIC,2018.0,Venta Alta,C037_Venta Alta_2018_DIC,C037_Venta Alta_2018_DIC,-0.572142342,74.3,0.98732164,0.296064577,0.192422702,10.0,6.0,31.6,1.4,12.9,4.5,12.49951768,24.4,17.22533791,9.071995365,11.2,78.1,43.0
2019,Artea,Vespa Velutina,48023.0,2,2018,1,680.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,C0B4,671.0,FEB,2018.0,Orozko,C0B4_Orozko_2018_FEB,C0B4_Orozko_2018_FEB,8.0,89.3,1.617,0.488,0.222566735,20.0,18.0,245.0,1.8,26.3,12.65498692,5.3,19.6,9.0,2.3,4.9,54.4,28.0
2019,Artea,Vespa Velutina,48023.0,5,2018,2,680.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,C0B4,1898.0,MAY,2018.0,Orozko,C0B4_Orozko_2018_MAY,C0B4_Orozko_2018_MAY,0.0,84.9,0.359,0.126,0.16941663,19.0,14.0,77.2,2.2,11.5,12.64486517,13.8,26.5,19.0,9.2,5.0,42.8,25.9
