year,municip_name,species,municip_code,month,year_offset
2020,Derio,Vespa Velutina,48901,10,2019
2020,Dima,Vespa Velutina,48026,10,2019
2020,Durango,Vespa Velutina,48027,10,2019
2020,Ea,Vespa Velutina,48028,10,2019
2020,Elantxobe,Vespa Velutina,48031,10,2019
2020,Elorrio,Vespa Velutina,48032,10,2019
2020,Erandio,Vespa Velutina,48902,10,2019
2020,EreÃ±o,Vespa Velutina,48033,10,2019
2020,Ermua,Vespa Velutina,48034,10,2019
2020,Errigoiti,Vespa Velutina,48079,10,2019
2020,Etxebarri,Vespa Velutina,48029,10,2019
2020,Etxebarria,Vespa Velutina,48030,10,2019
2020,Forua,Vespa Velutina,48906,10,2019
2020,Fruiz,Vespa Velutina,48035,10,2019
2020,Galdakao,Vespa Velutina,48036,10,2019
2020,Galdames,Vespa Velutina,48037,10,2019
2020,Gamiz-Fika,Vespa Velutina,48038,10,2019
2020,Garai,Vespa Velutina,48039,10,2019
2020,Gatika,Vespa Velutina,48040,10,2019
2020,Gautegiz Arteaga,Vespa Velutina,48041,10,2019
2020,Gernika-Lumo,Vespa Velutina,48046,10,2019
2020,Getxo,Vespa Velutina,48044,10,2019
2020,Gizaburuaga,Vespa Velutina,48047,10,2019
2020,Gordexola,Vespa Velutina,48042,10,2019
2020,Gorliz,Vespa Velutina,48043,10,2019
2020,GÃ¼eÃ±es,Vespa Velutina,48045,10,2019
2020,Ibarrangelu,Vespa Velutina,48048,10,2019
2020,Igorre,Vespa Velutina,48094,10,2019
2020,Ispaster,Vespa Velutina,48049,10,2019
2020,Iurreta,Vespa Velutina,48910,10,2019
2020,Izurtza,Vespa Velutina,48050,10,2019
2020,Karrantza Harana/Valle de Carranza,Vespa Velutina,48022,10,2019
2020,Kortezubi,Vespa Velutina,48907,10,2019
2020,Larrabetzu,Vespa Velutina,48052,10,2019
2020,Laukiz,Vespa Velutina,48053,10,2019
2020,Leioa,Vespa Velutina,48054,10,2019
2020,Lekeitio,Vespa Velutina,48057,10,2019
2020,Lemoa,Vespa Velutina,48055,10,2019
2020,Lemoiz,Vespa Velutina,48056,10,2019
2020,Lezama,Vespa Velutina,48081,10,2019
2020,Loiu,Vespa Velutina,48903,10,2019
2020,Mallabia,Vespa Velutina,48058,10,2019
2020,Markina-Xemein,Vespa Velutina,48060,10,2019
2020,Maruri-Jatabe,Vespa Velutina,48061,10,2019
2020,MaÃ±aria,Vespa Velutina,48059,10,2019
2020,Mendata,Vespa Velutina,48062,10,2019
2020,Mendexa,Vespa Velutina,48063,10,2019
2020,MeÃ±aka,Vespa Velutina,48064,10,2019
2020,Morga,Vespa Velutina,48066,10,2019
2020,Mundaka,Vespa Velutina,48068,10,2019
2020,Mungia,Vespa Velutina,48069,10,2019
2020,Munitibar-Arbatzegi Gerrikaitz,Vespa Velutina,48007,10,2019
2020,Murueta,Vespa Velutina,48908,10,2019
2020,Muskiz,Vespa Velutina,48071,10,2019
2020,Muxika,Vespa Velutina,48067,10,2019
2020,Nabarniz,Vespa Velutina,48909,10,2019
2020,Ondarroa,Vespa Velutina,48073,10,2019
2020,Orozko,Vespa Velutina,48075,10,2019
2020,Ortuella,Vespa Velutina,48083,10,2019
2020,Otxandio,Vespa Velutina,48072,10,2019
2020,Plentzia,Vespa Velutina,48077,10,2019
2020,Portugalete,Vespa Velutina,48078,10,2019
2020,Santurtzi,Vespa Velutina,48082,10,2019
2020,Sestao,Vespa Velutina,48084,10,2019
2020,Sondika,Vespa Velutina,48904,10,2019
2020,Sopela,Vespa Velutina,48085,10,2019
2020,Sopuerta,Vespa Velutina,48086,10,2019
2020,Sukarrieta,Vespa Velutina,48076,10,2019
2020,Trucios-Turtzioz,Vespa Velutina,48087,10,2019
2020,Ubide,Vespa Velutina,48088,10,2019
2020,Ugao-Miraballes,Vespa Velutina,48065,10,2019
2020,Urduliz,Vespa Velutina,48089,10,2019
2020,UrduÃ±a/OrduÃ±a,Vespa Velutina,48074,10,2019
2020,Valle de TrÃ¡paga-Trapagaran,Vespa Velutina,48080,10,2019
2020,Zaldibar,Vespa Velutina,48095,10,2019
2020,Zalla,Vespa Velutina,48096,10,2019
2020,Zamudio,Vespa Velutina,48905,10,2019
2020,Zaratamo,Vespa Velutina,48097,10,2019
2020,Zeanuri,Vespa Velutina,48024,10,2019
2020,Zeberio,Vespa Velutina,48025,10,2019
2020,Zierbena,Vespa Velutina,48913,10,2019
2020,Ziortza-Bolibar,Vespa Velutina,48915,10,2019
2020,Lanestosa,Vespa Velutina,48051,10,2019
2020,AbadiÃ±o,Vespa Velutina,48001,11,2019
2020,Abanto y CiÃ©rvana-Abanto Zierbena,Vespa Velutina,48002,11,2019
2020,Ajangiz,Vespa Velutina,48911,11,2019
2020,Alonsotegi,Vespa Velutina,48912,11,2019
2020,Amorebieta-Etxano,Vespa Velutina,48003,11,2019
2020,Amoroto,Vespa Velutina,48004,11,2019
2020,Arakaldo,Vespa Velutina,48005,11,2019
2020,Arantzazu,Vespa Velutina,48006,11,2019
2020,Areatza,Vespa Velutina,48093,11,2019
2020,Arrankudiaga,Vespa Velutina,48009,11,2019
2020,Arratzu,Vespa Velutina,48914,11,2019
2020,Arrieta,Vespa Velutina,48010,11,2019
2020,Arrigorriaga,Vespa Velutina,48011,11,2019
2020,Artea,Vespa Velutina,48023,11,2019
2020,Artzentales,Vespa Velutina,48008,11,2019
2020,Atxondo,Vespa Velutina,48091,11,2019
2020,Aulesti,Vespa Velutina,48070,11,2019
2020,Bakio,Vespa Velutina,48012,11,2019
2020,Balmaseda,Vespa Velutina,48090,11,2019
2020,Barakaldo,Vespa Velutina,48013,11,2019
2020,Barrika,Vespa Velutina,48014,11,2019
2020,Basauri,Vespa Velutina,48015,11,2019
2020,Bedia,Vespa Velutina,48092,11,2019
2020,Berango,Vespa Velutina,48016,11,2019
2020,Bermeo,Vespa Velutina,48017,11,2019
2020,Berriatua,Vespa Velutina,48018,11,2019
2020,Berriz,Vespa Velutina,48019,11,2019
2020,Busturia,Vespa Velutina,48021,11,2019
2020,Derio,Vespa Velutina,48901,11,2019
2020,Dima,Vespa Velutina,48026,11,2019
2020,Durango,Vespa Velutina,48027,11,2019
2020,Ea,Vespa Velutina,48028,11,2019
2020,Elantxobe,Vespa Velutina,48031,11,2019
2020,Elorrio,Vespa Velutina,48032,11,2019
2020,Erandio,Vespa Velutina,48902,11,2019
2020,EreÃ±o,Vespa Velutina,48033,11,2019
2020,Ermua,Vespa Velutina,48034,11,2019
2020,Errigoiti,Vespa Velutina,48079,11,2019
2020,Etxebarri,Vespa Velutina,48029,11,2019
2020,Etxebarria,Vespa Velutina,48030,11,2019
2020,Forua,Vespa Velutina,48906,11,2019
2020,Fruiz,Vespa Velutina,48035,11,2019
2020,Galdakao,Vespa Velutina,48036,11,2019
2020,Galdames,Vespa Velutina,48037,11,2019
2020,Gamiz-Fika,Vespa Velutina,48038,11,2019
2020,Garai,Vespa Velutina,48039,11,2019
2020,Gatika,Vespa Velutina,48040,11,2019
2020,Gautegiz Arteaga,Vespa Velutina,48041,11,2019
2020,Gernika-Lumo,Vespa Velutina,48046,11,2019
2020,Getxo,Vespa Velutina,48044,11,2019
2020,Gizaburuaga,Vespa Velutina,48047,11,2019
2020,Gordexola,Vespa Velutina,48042,11,2019
2020,Gorliz,Vespa Velutina,48043,11,2019
2020,GÃ¼eÃ±es,Vespa Velutina,48045,11,2019
2020,Ibarrangelu,Vespa Velutina,48048,11,2019
2020,Igorre,Vespa Velutina,48094,11,2019
2020,Ispaster,Vespa Velutina,48049,11,2019
2020,Iurreta,Vespa Velutina,48910,11,2019
2020,Izurtza,Vespa Velutina,48050,11,2019
2020,Karrantza Harana/Valle de Carranza,Vespa Velutina,48022,11,2019
2020,Kortezubi,Vespa Velutina,48907,11,2019
2020,Larrabetzu,Vespa Velutina,48052,11,2019
2020,Laukiz,Vespa Velutina,48053,11,2019
2020,Leioa,Vespa Velutina,48054,11,2019
2020,Lekeitio,Vespa Velutina,48057,11,2019
2020,Lemoa,Vespa Velutina,48055,11,2019
2020,Lemoiz,Vespa Velutina,48056,11,2019
2020,Lezama,Vespa Velutina,48081,11,2019
2020,Loiu,Vespa Velutina,48903,11,2019
2020,Mallabia,Vespa Velutina,48058,11,2019
2020,Markina-Xemein,Vespa Velutina,48060,11,2019
2020,Maruri-Jatabe,Vespa Velutina,48061,11,2019
2020,MaÃ±aria,Vespa Velutina,48059,11,2019
2020,Mendata,Vespa Velutina,48062,11,2019
2020,Mendexa,Vespa Velutina,48063,11,2019
2020,MeÃ±aka,Vespa Velutina,48064,11,2019
2020,Morga,Vespa Velutina,48066,11,2019
2020,Mundaka,Vespa Velutina,48068,11,2019
2020,Mungia,Vespa Velutina,48069,11,2019
2020,Munitibar-Arbatzegi Gerrikaitz,Vespa Velutina,48007,11,2019
2020,Murueta,Vespa Velutina,48908,11,2019
2020,Muskiz,Vespa Velutina,48071,11,2019
2020,Muxika,Vespa Velutina,48067,11,2019
2020,Nabarniz,Vespa Velutina,48909,11,2019
2020,Ondarroa,Vespa Velutina,48073,11,2019
2020,Orozko,Vespa Velutina,48075,11,2019
2020,Ortuella,Vespa Velutina,48083,11,2019
2020,Otxandio,Vespa Velutina,48072,11,2019
2020,Plentzia,Vespa Velutina,48077,11,2019
2020,Portugalete,Vespa Velutina,48078,11,2019
2020,Santurtzi,Vespa Velutina,48082,11,2019
2020,Sestao,Vespa Velutina,48084,11,2019
2020,Sondika,Vespa Velutina,48904,11,2019
2020,Sopela,Vespa Velutina,48085,11,2019
2020,Sopuerta,Vespa Velutina,48086,11,2019
2020,Sukarrieta,Vespa Velutina,48076,11,2019
2020,Trucios-Turtzioz,Vespa Velutina,48087,11,2019
2020,Ubide,Vespa Velutina,48088,11,2019
2020,Ugao-Miraballes,Vespa Velutina,48065,11,2019
2020,Urduliz,Vespa Velutina,48089,11,2019
2020,UrduÃ±a/OrduÃ±a,Vespa Velutina,48074,11,2019
2020,Valle de TrÃ¡paga-Trapagaran,Vespa Velutina,48080,11,2019
2020,Zaldibar,Vespa Velutina,48095,11,2019
2020,Zalla,Vespa Velutina,48096,11,2019
2020,Zamudio,Vespa Velutina,48905,11,2019
2020,Zaratamo,Vespa Velutina,48097,11,2019
2020,Zeanuri,Vespa Velutina,48024,11,2019
2020,Zeberio,Vespa Velutina,48025,11,2019
2020,Zierbena,Vespa Velutina,48913,11,2019
2020,Ziortza-Bolibar,Vespa Velutina,48915,11,2019
2020,Lanestosa,Vespa Velutina,48051,11,2019
2020,AbadiÃ±o,Vespa Velutina,48001,12,2019
2020,Abanto y CiÃ©rvana-Abanto Zierbena,Vespa Velutina,48002,12,2019
2020,Ajangiz,Vespa Velutina,48911,12,2019
2020,Alonsotegi,Vespa Velutina,48912,12,2019
2020,Amorebieta-Etxano,Vespa Velutina,48003,12,2019
2020,Amoroto,Vespa Velutina,48004,12,2019
2020,Arakaldo,Vespa Velutina,48005,12,2019
2020,Arantzazu,Vespa Velutina,48006,12,2019
2020,Areatza,Vespa Velutina,48093,12,2019
2020,Arrankudiaga,Vespa Velutina,48009,12,2019
2020,Arratzu,Vespa Velutina,48914,12,2019
2020,Arrieta,Vespa Velutina,48010,12,2019
2020,Arrigorriaga,Vespa Velutina,48011,12,2019
2020,Artea,Vespa Velutina,48023,12,2019
2020,Artzentales,Vespa Velutina,48008,12,2019
2020,Atxondo,Vespa Velutina,48091,12,2019
2020,Aulesti,Vespa Velutina,48070,12,2019
2020,Bakio,Vespa Velutina,48012,12,2019
2020,Balmaseda,Vespa Velutina,48090,12,2019
2020,Barakaldo,Vespa Velutina,48013,12,2019
2020,Barrika,Vespa Velutina,48014,12,2019
2020,Basauri,Vespa Velutina,48015,12,2019
2020,Bedia,Vespa Velutina,48092,12,2019
2020,Berango,Vespa Velutina,48016,12,2019
2020,Bermeo,Vespa Velutina,48017,12,2019
2020,Berriatua,Vespa Velutina,48018,12,2019
2020,Berriz,Vespa Velutina,48019,12,2019
2020,Busturia,Vespa Velutina,48021,12,2019
2020,Derio,Vespa Velutina,48901,12,2019
2020,Dima,Vespa Velutina,48026,12,2019
2020,Durango,Vespa Velutina,48027,12,2019
2020,Ea,Vespa Velutina,48028,12,2019
2020,Elantxobe,Vespa Velutina,48031,12,2019
2020,Elorrio,Vespa Velutina,48032,12,2019
2020,Erandio,Vespa Velutina,48902,12,2019
2020,EreÃ±o,Vespa Velutina,48033,12,2019
2020,Ermua,Vespa Velutina,48034,12,2019
2020,Errigoiti,Vespa Velutina,48079,12,2019
2020,Etxebarri,Vespa Velutina,48029,12,2019
2020,Etxebarria,Vespa Velutina,48030,12,2019
2020,Forua,Vespa Velutina,48906,12,2019
2020,Fruiz,Vespa Velutina,48035,12,2019
2020,Galdakao,Vespa Velutina,48036,12,2019
2020,Galdames,Vespa Velutina,48037,12,2019
2020,Gamiz-Fika,Vespa Velutina,48038,12,2019
2020,Garai,Vespa Velutina,48039,12,2019
2020,Gatika,Vespa Velutina,48040,12,2019
2020,Gautegiz Arteaga,Vespa Velutina,48041,12,2019
2020,Gernika-Lumo,Vespa Velutina,48046,12,2019
2020,Getxo,Vespa Velutina,48044,12,2019
2020,Gizaburuaga,Vespa Velutina,48047,12,2019
2020,Gordexola,Vespa Velutina,48042,12,2019
2020,Gorliz,Vespa Velutina,48043,12,2019
2020,GÃ¼eÃ±es,Vespa Velutina,48045,12,2019
2020,Ibarrangelu,Vespa Velutina,48048,12,2019
2020,Igorre,Vespa Velutina,48094,12,2019
2020,Ispaster,Vespa Velutina,48049,12,2019
2020,Iurreta,Vespa Velutina,48910,12,2019
2020,Izurtza,Vespa Velutina,48050,12,2019
2020,Karrantza Harana/Valle de Carranza,Vespa Velutina,48022,12,2019
2020,Kortezubi,Vespa Velutina,48907,12,2019
2020,Larrabetzu,Vespa Velutina,48052,12,2019
2020,Laukiz,Vespa Velutina,48053,12,2019
2020,Leioa,Vespa Velutina,48054,12,2019
2020,Lekeitio,Vespa Velutina,48057,12,2019
2020,Lemoa,Vespa Velutina,48055,12,2019
2020,Lemoiz,Vespa Velutina,48056,12,2019
2020,Lezama,Vespa Velutina,48081,12,2019
2020,Loiu,Vespa Velutina,48903,12,2019
2020,Mallabia,Vespa Velutina,48058,12,2019
2020,Markina-Xemein,Vespa Velutina,48060,12,2019
2020,Maruri-Jatabe,Vespa Velutina,48061,12,2019
2020,MaÃ±aria,Vespa Velutina,48059,12,2019
2020,Mendata,Vespa Velutina,48062,12,2019
2020,Mendexa,Vespa Velutina,48063,12,2019
2020,MeÃ±aka,Vespa Velutina,48064,12,2019
2020,Morga,Vespa Velutina,48066,12,2019
2020,Mundaka,Vespa Velutina,48068,12,2019
2020,Mungia,Vespa Velutina,48069,12,2019
2020,Munitibar-Arbatzegi Gerrikaitz,Vespa Velutina,48007,12,2019
2020,Murueta,Vespa Velutina,48908,12,2019
2020,Muskiz,Vespa Velutina,48071,12,2019
2020,Muxika,Vespa Velutina,48067,12,2019
2020,Nabarniz,Vespa Velutina,48909,12,2019
2020,Ondarroa,Vespa Velutina,48073,12,2019
2020,Orozko,Vespa Velutina,48075,12,2019
2020,Ortuella,Vespa Velutina,48083,12,2019
2020,Otxandio,Vespa Velutina,48072,12,2019
2020,Plentzia,Vespa Velutina,48077,12,2019
2020,Portugalete,Vespa Velutina,48078,12,2019
2020,Santurtzi,Vespa Velutina,48082,12,2019
2020,Sestao,Vespa Velutina,48084,12,2019
2020,Sondika,Vespa Velutina,48904,12,2019
2020,Sopela,Vespa Velutina,48085,12,2019
2020,Sopuerta,Vespa Velutina,48086,12,2019
2020,Sukarrieta,Vespa Velutina,48076,12,2019
2020,Trucios-Turtzioz,Vespa Velutina,48087,12,2019
2020,Ubide,Vespa Velutina,48088,12,2019
2020,Ugao-Miraballes,Vespa Velutina,48065,12,2019
2020,Urduliz,Vespa Velutina,48089,12,2019
2020,UrduÃ±a/OrduÃ±a,Vespa Velutina,48074,12,2019
2020,Valle de TrÃ¡paga-Trapagaran,Vespa Velutina,48080,12,2019
2020,Zaldibar,Vespa Velutina,48095,12,2019
2020,Zalla,Vespa Velutina,48096,12,2019
2020,Zamudio,Vespa Velutina,48905,12,2019
2020,Zaratamo,Vespa Velutina,48097,12,2019
2020,Zeanuri,Vespa Velutina,48024,12,2019
2020,Zeberio,Vespa Velutina,48025,12,2019
2020,Zierbena,Vespa Velutina,48913,12,2019
2020,Ziortza-Bolibar,Vespa Velutina,48915,12,2019
2020,Lanestosa,Vespa Velutina,48051,12,2019
